word_id	utterance_id	location	surface	auto	fix	eng	com	speaker	langid	filename	clause	clauseno
1	1	1	so	so.ADV				ROB	eng	herring8		
2	1	2	he	he.PRON.SUB.M.3S				ROB	eng	herring8		
3	1	3	goes	goes.V.3S.PRES				ROB	eng	herring8		
4	1	4	over	over.ADV.[or].over.PREP				ROB	eng	herring8		
5	1	5	to	to.PREP				ROB	eng	herring8		
6	1	6	the	the.DET.DEF				ROB	eng	herring8		
7	1	7	creepy_crawly	unk				ROB	eng	herring8		
8	1	8	and	and.CONJ				ROB	eng	herring8		
9	1	9	he	he.PRON.SUB.M.3S				ROB	eng	herring8		
10	1	10	pulls	pull.V.3S.PRES				ROB	eng	herring8		
11	1	11	it	it.PRON.OBJ.3S				ROB	eng	herring8		
12	1	12	out	out.ADV				ROB	eng	herring8		
13	1	13	the	the.DET.DEF				ROB	eng	herring8		
14	1	14	pool	pool.N.SG				ROB	eng	herring8		
15	1	15	and	and.CONJ				ROB	eng	herring8		
16	1	16	one	one.PRON.SG				ROB	eng	herring8		
17	1	17	leg	leg.N.SG				ROB	eng	herring8		
18	1	18	is	is.V.3S.PRES				ROB	eng	herring8		
19	1	19	broken	broken.AV.PASTPART				ROB	eng	herring8		
20	1	20	.					ROB	999	herring8		
21	2	1	that's	that.DEM.FAR+BE.V.3S.PRES				ROB	eng	herring8		
22	2	2	why	why.REL				ROB	eng	herring8		
23	2	3	it	it.PRON.SUB.3S				ROB	eng	herring8		
24	2	4	wasn't	was.V.3S.PAST+NEG				ROB	eng	herring8		
25	2	5	moving	move.V.PRESPART				ROB	eng	herring8		
26	2	6	.					ROB	999	herring8		
27	3	1	the	the.DET.DEF				ROB	eng	herring8		
28	3	2	pump	pump.N.SG				ROB	eng	herring8		
29	3	3	was	was.V.3S.PAST				ROB	eng	herring8		
30	3	4	good	good.ADJ				ROB	eng	herring8		
31	3	5	.					ROB	999	herring8		
32	4	1	but	but.CONJ				ROB	eng	herring8		
33	4	2	he	he.PRON.SUB.M.3S				ROB	eng	herring8		
34	4	3	replaced	replace.V.PAST				ROB	eng	herring8		
35	4	4	the	the.DET.DEF				ROB	eng	herring8		
36	4	5	seal	seal.N.SG				ROB	eng	herring8		
37	4	6	the	the.DET.DEF				ROB	eng	herring8		
38	4	7	o_rings	unk				ROB	eng	herring8		
39	4	8	.					ROB	999	herring8		
40	5	1	and	and.CONJ				MEL	eng	herring8		
41	5	2	how	how.ADV				MEL	eng	herring8		
42	5	3	much	much.ADJ				MEL	eng	herring8		
43	5	4	did	did.V.PAST				MEL	eng	herring8		
44	5	5	he	he.PRON.SUB.M.3S				MEL	eng	herring8		
45	5	6	charge	charge.V.3S.PRES				MEL	eng	herring8		
46	5	7	?					MEL	999	herring8		
47	6	1	a	a.DET.INDEF				ROB	eng	herring8		
48	6	2	hundred	hundred.NUM				ROB	eng	herring8		
49	6	3	and	and.CONJ				ROB	eng	herring8		
50	6	4	twenty	twenty.NUM				ROB	eng	herring8		
51	6	5	dollars	dollar.N.PL				ROB	eng	herring8		
52	6	6	.					ROB	999	herring8		
53	7	1	and	and.CONJ				MEL	eng	herring8		
54	7	2	how	how.ADV				MEL	eng	herring8		
55	7	3	much	much.ADJ				MEL	eng	herring8		
56	7	4	would	be.V.123SP.COND				MEL	eng	herring8		
57	7	5	it	it.PRON.SUB.3S				MEL	eng	herring8		
58	7	6	been	been.V.PASTPART				MEL	eng	herring8		
59	7	7	if	if.CONJ				MEL	eng	herring8		
60	7	8	we	we.PRON.SUB.1P				MEL	eng	herring8		
61	7	9	went	went.V.PAST				MEL	eng	herring8		
62	7	10	and	and.CONJ				MEL	eng	herring8		
63	7	11	got	got.AV.PAST+P				MEL	eng	herring8		
64	7	12	the	the.DET.DEF				MEL	eng	herring8		
65	7	13	gauge	gauge.N.SG				MEL	eng	herring8		
66	7	14	and	and.CONJ				MEL	eng	herring8		
67	7	15	the	the.DET.DEF				MEL	eng	herring8		
68	7	16	and	and.CONJ				MEL	eng	herring8		
69	7	17	fixed	fix.V.INFIN+AV				MEL	eng	herring8		
70	7	18	the	the.DET.DEF				MEL	eng	herring8		
71	7	19	creepy_crawly	unk				MEL	eng	herring8		
72	7	20	up	up.ADV				MEL	eng	herring8		
73	7	21	?					MEL	999	herring8		
74	8	1	the	the.DET.DEF				ROB	eng	herring8		
75	8	2	creepy_crawly	unk				ROB	eng	herring8		
76	8	3	would	be.V.123SP.COND				ROB	eng	herring8		
77	8	4	have	have.SV.INFIN				ROB	eng	herring8		
78	8	5	been	been.V.PASTPART				ROB	eng	herring8		
79	8	6	maybe	maybe.ADV				ROB	eng	herring8		
80	8	7	thirty	thirty.NUM				ROB	eng	herring8		
81	8	8	bucks	buck.N.PL				ROB	eng	herring8		
82	8	9	if	if.CONJ				ROB	eng	herring8		
83	8	10	I	I.PRON.SUB.1S				ROB	eng	herring8		
84	8	11	would	be.V.1S.COND				ROB	eng	herring8		
85	8	12	have	have.SV.INFIN				ROB	eng	herring8		
86	8	13	gone	gone.V.PASTPART				ROB	eng	herring8		
87	8	14	.					ROB	999	herring8		
88	9	1	but	but.CONJ				ROB	eng	herring8		
89	9	2	I	I.PRON.SUB.1S				ROB	eng	herring8		
90	9	3	didn't	did.V.PAST+NEG				ROB	eng	herring8		
91	9	4	know	know.SV.INFIN				ROB	eng	herring8		
92	9	5	it	it.PRON.SUB.3S				ROB	eng	herring8		
93	9	6	was	was.V.3S.PAST				ROB	eng	herring8		
94	9	7	broken	broken.AV.PASTPART				ROB	eng	herring8		
95	9	8	.					ROB	999	herring8		
96	10	1	and	and.CONJ				MEL	eng	herring8		
97	10	2	the	the.DET.DEF				MEL	eng	herring8		
98	10	3	gauge	gauge.N.SG				MEL	eng	herring8		
99	10	4	thing	thing.N.SG				MEL	eng	herring8		
100	10	5	the	the.DET.DEF				MEL	eng	herring8		
101	10	6	pressure	pressure.N.SG				MEL	eng	herring8		
102	10	7	?					MEL	999	herring8		
103	11	1	the	the.DET.DEF				ROB	eng	herring8		
104	11	2	gauge	gauge.N.SG				ROB	eng	herring8		
105	11	3	thing	thing.N.SG				ROB	eng	herring8		
106	11	4	he	he.PRON.SUB.M.3S				ROB	eng	herring8		
107	11	5	replaced	replace.V.PAST				ROB	eng	herring8		
108	11	6	it	it.PRON.OBJ.3S				ROB	eng	herring8		
109	11	7	.					ROB	999	herring8		
110	12	1	uh	uh.IM				ROB	eng	herring8		
111	12	2	I	I.PRON.SUB.1S				ROB	eng	herring8		
112	12	3	don't	do.V.1S.PRES+NEG				ROB	eng	herring8		
113	12	4	know	know.V.INFIN				ROB	eng	herring8		
114	12	5	how	how.ADV				ROB	eng	herring8		
115	12	6	much	much.ADJ				ROB	eng	herring8		
116	12	7	that	that.DEM.FAR				ROB	eng	herring8		
117	12	8	cost	cost.N.SG				ROB	eng	herring8		
118	12	9	me	me.PRON.OBJ.1S				ROB	eng	herring8		
119	12	10	but	but.CONJ				ROB	eng	herring8		
120	12	11	uh	uh.IM				ROB	eng	herring8		
121	12	12	the	the.DET.DEF				ROB	eng	herring8		
122	12	13	visit	visit.N.SG				ROB	eng	herring8		
123	12	14	alone	alone.ADV				ROB	eng	herring8		
124	12	15	was	was.V.3S.PAST				ROB	eng	herring8		
125	12	16	sixty	sixty.NUM				ROB	eng	herring8		
126	12	17	.					ROB	999	herring8		
127	13	1	and	and.CONJ				ROB	eng	herring8		
128	13	2	then	then.ADV				ROB	eng	herring8		
129	13	3	he	he.PRON.SUB.M.3S				ROB	eng	herring8		
130	13	4	replaced	replace.V.PAST				ROB	eng	herring8		
131	13	5	the	the.DET.DEF				ROB	eng	herring8		
132	13	6	o_rings	unk				ROB	eng	herring8		
133	13	7	which	which.REL				ROB	eng	herring8		
134	13	8	really	real.ADJ+ADV				ROB	eng	herring8		
135	13	9	.					ROB	999	herring8		
136	14	1	this	this.DEM.NEAR.SG				MEL	eng	herring8		
137	14	2	is	is.V.3S.PRES				MEL	eng	herring8		
138	14	3	the	the.DET.DEF				MEL	eng	herring8		
139	14	4	Bill	name				MEL	eng&spa	herring8		
140	14	5	guy	guy.N.SG				MEL	eng	herring8		
141	14	6	?					MEL	999	herring8		
142	15	1	yeah	yeah.ADV				ROB	eng	herring8		
143	15	2	Bill	name				ROB	eng&spa	herring8		
144	15	3	.					ROB	999	herring8		
145	16	1	did	did.V.PAST				MEL	eng	herring8		
146	16	2	you	you.PRON.SUB.2SP				MEL	eng	herring8		
147	16	3	ask	ask.V.2SP.PRES				MEL	eng	herring8		
148	16	4	him	him.PRON.OBJ.M.3S				MEL	eng	herring8		
149	16	5	about	about.PREP				MEL	eng	herring8		
150	16	6	the	the.DET.DEF				MEL	eng	herring8		
151	16	7	pool	pool.N.SG				MEL	eng	herring8		
152	16	8	heater	heat.N.SG+COMP.AG.[or].heater.N.SG				MEL	eng	herring8		
153	16	9	?					MEL	999	herring8		
154	17	1	or	or.CONJ				MEL	eng	herring8		
155	17	2	you	you.PRON.SUB.2SP				MEL	eng	herring8		
156	17	3	didn't	did.V.PAST+NEG				MEL	eng	herring8		
157	17	4	ask	ask.SV.INFIN				MEL	eng	herring8		
158	17	5	?					MEL	999	herring8		
159	18	1	you	you.PRON.SUB.2SP				ROB	eng	herring8		
160	18	2	know	know.V.2SP.PRES				ROB	eng	herring8		
161	18	3	he	he.PRON.SUB.M.3S				ROB	eng	herring8		
162	18	4	said	said.V.PAST				ROB	eng	herring8		
163	18	5	he	he.PRON.SUB.M.3S				ROB	eng	herring8		
164	18	6	said	said.V.PAST				ROB	eng	herring8		
165	18	7	.					ROB	999	herring8		
166	19	1	listen	listen.V.INFIN				ROB	eng	herring8		
167	19	2	um	um.IM				ROB	eng	herring8		
168	19	3	uh	uh.IM				ROB	eng	herring8		
169	19	4	.					ROB	999	herring8		
170	20	1	because	because.CONJ				ROB	eng	herring8		
171	20	2	I	I.PRON.SUB.1S				ROB	eng	herring8		
172	20	3	told	told.V.PAST				ROB	eng	herring8		
173	20	4	him	him.PRON.OBJ.M.3S				ROB	eng	herring8		
174	20	5	about	about.PREP				ROB	eng	herring8		
175	20	6	my	my.ADJ.POSS.1S				ROB	eng	herring8		
176	20	7	brother_in_law	brother-in-law.N.SG				ROB	eng	herring8		
177	20	8	and	and.CONJ				ROB	eng	herring8		
178	20	9	everything	everything.PRON				ROB	eng	herring8		
179	20	10	.					ROB	999	herring8		
180	21	1	goes	goes.V.INFIN				ROB	eng	herring8		
181	21	2	.					ROB	999	herring8		
182	22	1	listen	listen.V.INFIN				ROB	eng	herring8		
183	22	2	I	I.PRON.SUB.1S				ROB	eng	herring8		
184	22	3	guarantee	guarantee.N.SG				ROB	eng	herring8		
185	22	4	you	you.PRON.SUB.2SP				ROB	eng	herring8		
186	22	5	he's	he.PRON.SUB.M.3S+BE.V.3S.PRES				ROB	eng	herring8		
187	22	6	gonna	go.V.PRESPART+TO.PREP				ROB	eng	herring8		
188	22	7	get	get.V.INFIN				ROB	eng	herring8		
189	22	8	you	you.PRON.SUB.2SP				ROB	eng	herring8		
190	22	9	a	a.DET.INDEF				ROB	eng	herring8		
191	22	10	better	better.ADJ				ROB	eng	herring8		
192	22	11	price	price.N.SG				ROB	eng	herring8		
193	22	12	than	than.CONJ				ROB	eng	herring8		
194	22	13	my	my.ADJ.POSS.1S				ROB	eng	herring8		
195	22	14	boss	boss.N.SG				ROB	eng	herring8		
196	22	15	is	is.V.3S.PRES				ROB	eng	herring8		
197	22	16	gonna	go.V.PRESPART+TO.PREP				ROB	eng	herring8		
198	22	17	let	let.V.INFIN				ROB	eng	herring8		
199	22	18	you	you.PRON.SUB.2SP				ROB	eng	herring8		
200	22	19	let	let.V.2SP.PRES				ROB	eng	herring8		
201	22	20	me	me.PRON.OBJ.1S				ROB	eng	herring8		
202	22	21	sell	sell.SV.INFIN				ROB	eng	herring8		
203	22	22	you	you.PRON.SUB.2SP				ROB	eng	herring8		
204	22	23	one	one.PRON.SG				ROB	eng	herring8		
205	22	24	for	for.PREP				ROB	eng	herring8		
206	22	25	.					ROB	999	herring8		
207	23	1	and	and.CONJ				MEL	eng	herring8		
208	23	2	what	what.REL				MEL	eng	herring8		
209	23	3	about	about.PREP				MEL	eng	herring8		
210	23	4	installing	install.SV.INFIN+ASV				MEL	eng	herring8		
211	23	5	installing	install.V.PRESPART				MEL	eng	herring8		
