word_id	utterance_id	location	surface	auto	fix	eng	com	speaker	langid	filename	clause	clauseno
1	1	1	.					CON	999	herring14		
2	2	1	yeah	yeah.ADV				GAB	eng	herring14		
3	2	2	.					GAB	999	herring14		
4	3	1	I	I.PRON.SUB.1S				GAB	eng	herring14		
5	3	2	was	was.V.13S.PAST				GAB	eng	herring14		
6	3	3	like	like.CONJ				GAB	eng	herring14		
7	3	4	.					GAB	999	herring14		
8	4	1	oh	oh.IM				GAB	eng&spa	herring14		
9	4	2	vas	go.V.2S.PRES				GAB	spa	herring14		
10	4	3	a	to.PREP				GAB	spa	herring14		
11	4	4	coger	take.V.INFIN				GAB	spa	herring14		
12	4	5	tu	your.ADJ.POSS.MF.2S.SG				GAB	spa	herring14		
13	4	6	pelo	shell.V.1S.PRES				GAB	spa	herring14		
14	4	7	cortico	short.ADJ.M.SG.DIM				GAB	spa	herring14		
15	4	8	como	like.CONJ				GAB	spa	herring14		
16	4	9	Connor	name				GAB	eng&spa	herring14		
17	4	10	?					GAB	999	herring14		
18	5	1	entonces	then.ADV				GAB	spa	herring14		
19	5	2	él	he.PRON.SUB.M.3S				GAB	spa	herring14		
20	5	3	dijo	tell.V.3S.PAST				GAB	spa	herring14		
21	5	4	.					GAB	999	herring14		
22	6	1	no	not.ADV				GAB	spa	herring14		
23	6	2	cortico	short.ADJ.M.SG.DIM				GAB	spa	herring14		
24	6	3	no	not.ADV				GAB	spa	herring14		
25	6	4	es	be.V.3S.PRES				GAB	spa	herring14		
26	6	5	muy	very.ADV				GAB	spa	herring14		
27	6	6	es	be.V.3S.PRES				GAB	spa	herring14		
28	6	7	muy	very.ADV				GAB	spa	herring14		
29	6	8	chiquito	small.ADJ.M.SG.DIM				GAB	spa	herring14		
30	6	9	para	for.PREP				GAB	spa	herring14		
31	6	10	mí	me.PRON.PREP.MF.1S				GAB	spa	herring14		
32	6	11	.					GAB	999	herring14		
33	7	1	mal	poorly.ADJ.M.SG.[or].poorly.ADV.[or].poorly.N.M.SG				CON	spa	herring14		
34	7	2	.					CON	999	herring14		
35	8	1	so	so.ADV				GAB	eng	herring14		
36	8	2	he	he.PRON.SUB.M.3S				GAB	eng	herring14		
37	8	3	said	said.V.PAST				GAB	eng	herring14		
38	8	4	he	he.PRON.SUB.M.3S				GAB	eng	herring14		
39	8	5	was	was.V.3S.PAST				GAB	eng	herring14		
40	8	6	getting	get.V.PRESPART				GAB	eng	herring14		
41	8	7	like	like.CONJ				GAB	eng	herring14		
42	8	8	medium	medium.ADJ				GAB	eng	herring14		
43	8	9	haircut	haircut.N.SG				GAB	eng	herring14		
44	8	10	.					GAB	999	herring14		
45	9	1	I	I.PRON.SUB.1S				CON	eng	herring14		
46	9	2	know	know.V.1S.PRES				CON	eng	herring14		
47	9	3	it	it.PRON.OBJ.3S				CON	eng	herring14		
48	9	4	because	because.CONJ				CON	eng	herring14		
49	9	5	his	his.ADJ.POSS.M.3S				CON	eng	herring14		
50	9	6	used	use.N.SG+AV				CON	eng	herring14		
51	9	7	to	to.PREP				CON	eng	herring14		
52	9	8	his	his.ADJ.POSS.M.3S				CON	eng	herring14		
53	9	9	long	long.ADJ				CON	eng	herring14		
54	9	10	hair	hair.N.SG				CON	eng	herring14		
55	9	11	and	and.CONJ				CON	eng	herring14		
56	9	12	stuff	stuff.V.INFIN				CON	eng	herring14		
57	9	13	.					CON	999	herring14		
58	10	1	yeah	yeah.ADV				GAB	eng	herring14		
59	10	2	.					GAB	999	herring14		
60	11	1	pero	but.CONJ				GAB	spa	herring14		
61	11	2	qué	what.INT				GAB	spa	herring14		
62	11	3	más	more.ADV				GAB	spa	herring14		
63	11	4	?					GAB	999	herring14		
64	12	1	qué	what.INT				GAB	spa	herring14		
65	12	2	estábamos	be.V.1P.IMPERF				GAB	spa	herring14		
66	12	3	hablando	talk.V.PRESPART				GAB	spa	herring14		
67	12	4	antes	before.ADV				GAB	spa	herring14		
68	12	5	de	of.PREP				GAB	spa	herring14		
69	12	6	eso	that.PRON.DEM.NT.SG				GAB	spa	herring14		
70	12	7	?					GAB	999	herring14		
71	13	1	normal	ordinary.ADJ.M.SG				CON	spa	herring14		
72	13	2	no	not.ADV				CON	spa	herring14		
73	13	3	?					CON	999	herring14		
74	14	1	I	I.PRON.SUB.1S				CON	eng	herring14		
75	14	2	don't	do.V.1S.PRES+NEG				CON	eng	herring14		
76	14	3	know	know.V.INFIN				CON	eng	herring14		
77	14	4	.					CON	999	herring14		
78	15	1	.					GAB	999	herring14		
79	16	1	.					CON	999	herring14		
80	17	1	bueno	well.E				GAB	spa	herring14		
81	17	2	.					GAB	999	herring14		
82	18	1	let's	let.V.IMPER+US.PRON.SUB.1P				CON	eng	herring14		
83	18	2	see	see.SV.INFIN				CON	eng	herring14		
84	18	3	hmm	hmm.IM				CON	eng	herring14		
85	18	4	.					CON	999	herring14		
86	19	1	mi	my.ADJ.POSS.MF.1S.SG				GAB	spa	herring14		
87	19	2	clase	class.N.F.SG				GAB	spa	herring14		
88	19	3	de	of.PREP				GAB	spa	herring14		
89	19	4	chino	chinese.N.M.SG				GAB	spa	herring14		
90	19	5	está	be.V.3S.PRES				GAB	spa	herring14		
91	19	6	super	super.ADV				GAB	spa	herring14		
92	19	7	interesante	interesting.ADJ.SG				GAB	spa	herring14		
93	19	8	.					GAB	999	herring14		
94	20	1	pero	but.CONJ				CON	spa	herring14		
95	20	2	cómo	how.INT				CON	spa	herring14		
96	20	3	así	thus.ADV				CON	spa	herring14		
97	20	4	o	or.CONJ				CON	spa	herring14		
98	20	5	sea	be.V.13S.SUBJ.PRES				CON	spa	herring14		
99	20	6	.					CON	999	herring14		
