word_id	utterance_id	location	surface	auto	fix	eng	com	speaker	langid	filename	clause	clauseno
1	1	1	cuándo	when.INT				MIG	spa	herring12		
2	1	2	vamos	go.V.1P.PRES				MIG	spa	herring12		
3	1	3	a	to.PREP				MIG	spa	herring12		
4	1	4	salir	exit.V.INFIN				MIG	spa	herring12		
5	1	5	?					MIG	999	herring12		
6	2	1	no	not.ADV				TIM	spa	herring12		
7	2	2	sé	know.V.1S.PRES				TIM	spa	herring12		
8	2	3	un	one.DET.INDEF.M.SG				TIM	spa	herring12		
9	2	4	día	day.N.M.SG				TIM	spa	herring12		
10	2	5	de	of.PREP				TIM	spa	herring12		
11	2	6	estos	this.PRON.DEM.M.PL				TIM	spa	herring12		
12	2	7	.					TIM	999	herring12		
13	3	1	pero	but.CONJ				TIM	spa	herring12		
14	3	2	este	this.ADJ.DEM.M.SG				TIM	spa	herring12		
15	3	3	fin	end.N.M.SG				TIM	spa	herring12		
16	3	4	de	of.PREP				TIM	spa	herring12		
17	3	5	semana	week.N.F.SG				TIM	spa	herring12		
18	3	6	.					TIM	999	herring12		
19	4	1	cómo	how.INT				MIG	spa	herring12		
20	4	2	?					MIG	999	herring12		
21	5	1	que	that.CONJ				TIM	spa	herring12		
22	5	2	a	to.PREP				TIM	spa	herring12		
23	5	3	la	the.DET.DEF.F.SG				TIM	spa	herring12		
24	5	4	calle	street.N.F.SG				TIM	spa	herring12		
25	5	5	solo	only.ADJ.M.SG				TIM	spa	herring12		
26	5	6	hoy	today.ADV				TIM	spa	herring12		
27	5	7	.					TIM	999	herring12		
28	6	1	por	for.PREP				MIG	spa	herring12		
29	6	2	qué	what.INT				MIG	spa	herring12		
30	6	3	?					MIG	999	herring12		
31	7	1	ay	oh.IM				TIM	spa	herring12		
32	7	2	bueno	well.E				TIM	spa	herring12		
33	7	3	porque	because.CONJ				TIM	spa	herring12		
34	7	4	es	be.V.3S.PRES				TIM	spa	herring12		
35	7	5	el	the.DET.DEF.M.SG				TIM	spa	herring12		
36	7	6	cumpleaños	birthday.N.M.SG				TIM	spa	herring12		
37	7	7	de	of.PREP				TIM	spa	herring12		
38	7	8	la	the.DET.DEF.F.SG				TIM	spa	herring12		
39	7	9	Estrella	name				TIM	eng&spa	herring12		
40	7	10	en	in.PREP				TIM	spa	herring12		
41	7	11	la	the.DET.DEF.F.SG				TIM	spa	herring12		
42	7	12	noche	night.N.F.SG				TIM	spa	herring12		
43	7	13	.					TIM	999	herring12		
44	8	1	qué	what.INT				MIG	spa	herring12		
45	8	2	Estrella	name				MIG	eng&spa	herring12		
46	8	3	?					MIG	999	herring12		
47	9	1	la	the.DET.DEF.F.SG				TIM	spa	herring12		
48	9	2	prima	cousin.N.F.SG				TIM	spa	herring12		
49	9	3	de	of.PREP				TIM	spa	herring12		
50	9	4	Toni	name				TIM	eng&spa	herring12		
51	9	5	y	and.CONJ				TIM	spa	herring12		
52	9	6	lo	him.PRON.OBJ.M.3S				TIM	spa	herring12		
53	9	7	va	go.V.3S.PRES				TIM	spa	herring12		
54	9	8	a	to.PREP				TIM	spa	herring12		
55	9	9	celebrar	celebrate.V.INFIN				TIM	spa	herring12		
56	9	10	en	in.PREP				TIM	spa	herring12		
57	9	11	.					TIM	999	herring12		
58	10	1	vas	go.V.2S.PRES				MIG	spa	herring12		
59	10	2	a	to.PREP				MIG	spa	herring12		
60	10	3	ir	go.V.INFIN				MIG	spa	herring12		
61	10	4	.					MIG	999	herring12		
62	11	1	yo	I.PRON.SUB.MF.1S				TIM	spa	herring12		
63	11	2	quería	want.V.13S.IMPERF				TIM	spa	herring12		
64	11	3	ir	go.V.INFIN				TIM	spa	herring12		
65	11	4	.					TIM	999	herring12		
66	12	1	pero	but.CONJ				TIM	spa	herring12		
67	12	2	allá	there.ADV				TIM	spa	herring12		
68	12	3	imaginate	imagine.V.2S.IMPER+TE[PRON.MF.2S]				TIM	spa	herring12		
69	12	4	nos	us.PRON.OBL.MF.1P				TIM	spa	herring12		
