word_id	utterance_id	location	surface	auto	fix	eng	com	speaker	langid	filename	clause	clauseno
1	1	1	estabas	be.V.2S.IMPERF				NIC	spa	herring6		
2	1	2	cabrona	bitch.N.F.SG				NIC	spa	herring6		
3	1	3	.					NIC	999	herring6		
4	2	1	sí	yes.ADV				JES	spa	herring6		
5	2	2	porque	because.CONJ				JES	spa	herring6		
6	2	3	no	not.ADV				JES	spa	herring6		
7	2	4	me	me.PRON.OBL.MF.1S				JES	spa	herring6		
8	2	5	recogiste	pick.V.2S.PAST				JES	spa	herring6		
9	2	6	la	the.DET.DEF.F.SG				JES	spa	herring6		
10	2	7	casa	house.N.F.SG				JES	spa	herring6		
11	2	8	.					JES	999	herring6		
12	3	1	y	and.CONJ				NIC	spa	herring6		
13	3	2	tú	you.PRON.SUB.MF.2S				NIC	spa	herring6		
14	3	3	durmiendo	sleep.V.PRESPART				NIC	spa	herring6		
15	3	4	.					NIC	999	herring6		
16	4	1	yo	I.PRON.SUB.MF.1S				NIC	spa	herring6		
17	4	2	vine	come.V.1S.PAST				NIC	spa	herring6		
18	4	3	para	for.PREP				NIC	spa	herring6		
19	4	4	acá	here.ADV				NIC	spa	herring6		
20	4	5	hoy	today.ADV				NIC	spa	herring6		
21	4	6	por	for.PREP				NIC	spa	herring6		
22	4	7	la	the.DET.DEF.F.SG				NIC	spa	herring6		
23	4	8	mañana	morning.N.F.SG				NIC	spa	herring6		
24	4	9	.					NIC	999	herring6		
25	5	1	y	and.CONJ				NIC	spa	herring6		
26	5	2	me	me.PRON.OBL.MF.1S				NIC	spa	herring6		
27	5	3	puse	put.V.1S.PAST				NIC	spa	herring6		
28	5	4	a	to.PREP				NIC	spa	herring6		
29	5	5	hacer	do.V.INFIN				NIC	spa	herring6		
30	5	6	los	the.DET.DEF.M.PL				NIC	spa	herring6		
31	5	7	los	the.DET.DEF.M.PL				NIC	spa	herring6		
32	5	8	los	the.DET.DEF.M.PL				NIC	spa	herring6		
33	5	9	platos	plate.N.M.PL				NIC	spa	herring6		
34	5	10	.					NIC	999	herring6		
35	6	1	y	and.CONJ				NIC	spa	herring6		
36	6	2	la	the.DET.DEF.F.SG				NIC	spa	herring6		
37	6	3	única	unique.ADJ.F.SG				NIC	spa	herring6		
