word_id	utterance_id	location	surface	auto	fix	eng	com	speaker	langid	filename	clause	clauseno
1	1	1	o_k	OK.IM				VAN	eng&spa	herring13		
2	1	2	o_k	OK.IM				VAN	eng&spa	herring13		
3	1	3	so	so.ADV				VAN	eng	herring13		
4	1	4	eso	that.PRON.DEM.NT.SG				VAN	spa	herring13		
5	1	5	these	these.DEM.NEAR.PL				VAN	eng	herring13		
6	1	6	are	are.V.123P.PRES				VAN	eng	herring13		
7	1	7	new	new.ADJ				VAN	eng	herring13		
8	1	8	right	right.ADJ				VAN	eng	herring13		
9	1	9	?					VAN	999	herring13		
10	2	1	o_k	OK.IM				LEA	eng&spa	herring13		
11	2	2	.					LEA	999	herring13		
12	3	1	those	those.DEM.FAR.PL				LEA	eng	herring13		
13	3	2	are	are.V.123P.PRES				LEA	eng	herring13		
14	3	3	new	new.ADJ				LEA	eng	herring13		
15	3	4	o_k	OK.IM				LEA	eng&spa	herring13		
16	3	5	.					LEA	999	herring13		
17	4	1	this	this.DEM.NEAR.SG				LEA	eng	herring13		
18	4	2	is	is.V.3S.PRES				LEA	eng	herring13		
19	4	3	.					LEA	999	herring13		
20	5	1	alright	alright.ADV				LEA	eng	herring13		
21	5	2	she	she.PRON.SUB.F.3S				LEA	eng	herring13		
22	5	3	left	left.ADJ.[or].leave.V.PAST				LEA	eng	herring13		
23	5	4	these	these.DEM.NEAR.PL				LEA	eng	herring13		
24	5	5	here	here.ADV				LEA	eng	herring13		
25	5	6	for	for.PREP				LEA	eng	herring13		
26	5	7	you	you.PRON.OBJ.2SP				LEA	eng	herring13		
27	5	8	to	to.PREP				LEA	eng	herring13		
28	5	9	I	I.PRON.SUB.1S				LEA	eng	herring13		
29	5	10	guess	guess.V.1S.PRES				LEA	eng	herring13		
30	5	11	process	process.N.SG				LEA	eng	herring13		
31	5	12	them	them.PRON.OBJ.3P				LEA	eng	herring13		
32	5	13	or	or.CONJ				LEA	eng	herring13		
33	5	14	whatever	whatever.REL				LEA	eng	herring13		
34	5	15	.					LEA	999	herring13		
35	6	1	mmhm	mmhm.IM				VAN	eng	herring13		
36	6	2	.					VAN	999	herring13		
37	7	1	right	right.ADJ				VAN	eng	herring13		
38	7	2	right	right.ADJ				VAN	eng	herring13		
39	7	3	.					VAN	999	herring13		
40	8	1	whatever	whatever.REL				LEA	eng	herring13		
41	8	2	her	her.ADJ.POSS.F.3S.[or].her.PRON.OBJ.F.3S				LEA	eng	herring13		
42	8	3	it's	it.PRON.SUB.3S+BE.V.3S.PRES				LEA	eng	herring13		
43	8	4	she	she.PRON.SUB.F.3S				LEA	eng	herring13		
44	8	5	needs	needs.ADV.[or].need.V.3S.PRES				LEA	eng	herring13		
45	8	6	to	to.PREP				LEA	eng	herring13		
46	8	7	sign	sign.N.SG				LEA	eng	herring13		
47	8	8	it	it.PRON.OBJ.3S				LEA	eng	herring13		
48	8	9	.					LEA	999	herring13		
49	9	1	o_k	OK.IM				VAN	eng&spa	herring13		
50	9	2	.					VAN	999	herring13		
51	10	1	o_k	OK.IM				LEA	eng&spa	herring13		
52	10	2	?					LEA	999	herring13		
53	11	1	eh	eh.IM				LEA	eng&spa	herring13		
