word_id	utterance_id	location	surface	auto	fix	eng	com	speaker	langid	filename	clause	clauseno
1	1	1	yo	I.PRON.SUB.MF.1S				NOA	spa	herring5		
2	1	2	le	him.PRON.OBL.MF.23S				NOA	spa	herring5		
3	1	3	estaba	be.V.13S.IMPERF				NOA	spa	herring5		
4	1	4	diciendo	tell.V.PRESPART				NOA	spa	herring5		
5	1	5	que	that.CONJ				NOA	spa	herring5		
6	1	6	que	that.CONJ				NOA	spa	herring5		
7	1	7	hay	there_is.V.3S.PRES				NOA	spa	herring5		
8	1	8	gente	people.N.F.SG				NOA	spa	herring5		
9	1	9	que	that.PRON.REL				NOA	spa	herring5		
10	1	10	.					NOA	999	herring5		
11	2	1	yo	I.PRON.SUB.MF.1S				NOA	spa	herring5		
12	2	2	le	him.PRON.OBL.MF.23S				NOA	spa	herring5		
13	2	3	estaba	be.V.13S.IMPERF				NOA	spa	herring5		
14	2	4	diciendo	tell.V.PRESPART				NOA	spa	herring5		
15	2	5	que	that.CONJ				NOA	spa	herring5		
16	2	6	hay	there_is.V.3S.PRES				NOA	spa	herring5		
17	2	7	gente	people.N.F.SG				NOA	spa	herring5		
18	2	8	que	that.PRON.REL				NOA	spa	herring5		
19	2	9	que	that.CONJ				NOA	spa	herring5		
20	2	10	que	that.CONJ				NOA	spa	herring5		
21	2	11	lo	him.PRON.OBJ.M.3S				NOA	spa	herring5		
22	2	12	ve	go.V.2S.IMPER.[or].see.V.2S.IMPER.[or].see.V.3S.PRES				NOA	spa	herring5		
23	2	13	extraño	weird.ADJ.M.SG				NOA	spa	herring5		
24	2	14	.					NOA	999	herring5		
25	3	1	qué	what.INT				MEG	spa	herring5		
26	3	2	cosa	thing.N.F.SG				MEG	spa	herring5		
27	3	3	?					MEG	999	herring5		
28	4	1	hacer	do.V.INFIN				NOA	spa	herring5		
29	4	2	esto	this.PRON.DEM.NT.SG				NOA	spa	herring5		
30	4	3	.					NOA	999	herring5		
31	5	1	María	name				NOA	spa	herring5		
32	5	2	que	that.CONJ				NOA	spa	herring5		
33	5	3	me	me.PRON.OBL.MF.1S				NOA	spa	herring5		
34	5	4	estaba	be.V.13S.IMPERF				NOA	spa	herring5		
35	5	5	diciendo	tell.V.PRESPART				NOA	spa	herring5		
36	5	6	que	that.CONJ				NOA	spa	herring5		
37	5	7	.					NOA	999	herring5		
38	6	1	bueno	well.E				MEG	spa	herring5		
39	6	2	porque	because.CONJ				MEG	spa	herring5		
40	6	3	no	not.ADV				MEG	spa	herring5		
41	6	4	a	to.PREP				MEG	spa	herring5		
42	6	5	todo	all.ADJ.M.SG				MEG	spa	herring5		
43	6	6	el	the.DET.DEF.M.SG				MEG	spa	herring5		
44	6	7	mundo	world.N.M.SG				MEG	spa	herring5		
45	6	8	le	him.PRON.OBL.MF.23S				MEG	spa	herring5		
46	6	9	gusta	like.V.3S.PRES				MEG	spa	herring5		
47	6	10	que	that.CONJ				MEG	spa	herring5		
48	6	11	lo	him.PRON.OBJ.M.3S				MEG	spa	herring5		
