word_id	utterance_id	location	surface	auto	fix	eng	com	speaker	langid	filename	clause	clauseno
1	1	1	because	because.CONJ				LUI	eng	sastre2		
2	1	2	that's	that.DEM.FAR+BE.V.3S.PRES				LUI	eng	sastre2		
3	1	3	my	my.ADJ.POSS.1S				LUI	eng	sastre2		
4	1	4	nap	nap.N.SG				LUI	eng	sastre2		
5	1	5	time	time.N.SG				LUI	eng	sastre2		
6	1	6	.					LUI	999	sastre2		
7	2	1	and	and.CONJ				LUI	eng	sastre2		
8	2	2	when	when.CONJ				LUI	eng	sastre2		
9	2	3	it's	it.PRON.SUB.3S+BE.V.3S.PRES				LUI	eng	sastre2		
10	2	4	the	the.DET.DEF				LUI	eng	sastre2		
11	2	5	afternoon's	afternoon.N.SG+GB				LUI	eng	sastre2		
12	2	6	when	when.CONJ				LUI	eng	sastre2		
13	2	7	I	I.PRON.SUB.1S				LUI	eng	sastre2		
14	2	8	take	take.V.1S.PRES				LUI	eng	sastre2		
15	2	9	my	my.ADJ.POSS.1S				LUI	eng	sastre2		
16	2	10	nap	nap.N.SG				LUI	eng	sastre2		
17	2	11	.					LUI	999	sastre2		
18	3	1	sí	yes.ADV				AVA	spa	sastre2		
19	3	2	claro	of_course.E				AVA	spa	sastre2		
20	3	3	que	that.CONJ				AVA	spa	sastre2		
21	3	4	sí	yes.ADV				AVA	spa	sastre2		
22	3	5	.					AVA	999	sastre2		
23	4	1	so	so.ADV				LUI	eng	sastre2		
24	4	2	what	what.REL				LUI	eng	sastre2		
25	4	3	!					LUI	999	sastre2		
26	5	1	claro	of_course.E				AVA	spa	sastre2		
27	5	2	que	that.CONJ				AVA	spa	sastre2		
28	5	3	sí	yes.ADV				AVA	spa	sastre2		
29	5	4	.					AVA	999	sastre2		
30	6	1	entonces	then.ADV				AVA	spa	sastre2		
31	6	2	estoy	be.V.1S.PRES				AVA	spa	sastre2		
32	6	3	ideando	contrive.V.PRESPART				AVA	spa	sastre2		
33	6	4	coger	take.V.INFIN				AVA	spa	sastre2		
34	6	5	esas	that.PRON.DEM.F.PL				AVA	spa	sastre2		
35	6	6	esos	that.PRON.DEM.M.PL				AVA	spa	sastre2		
36	6	7	esos	that.ADJ.DEM.M.PL				AVA	spa	sastre2		
37	6	8	carros	car.N.M.PL				AVA	spa	sastre2		
38	6	9	que	that.PRON.REL				AVA	spa	sastre2		
39	6	10	uno	one.PRON.M.SG				AVA	spa	sastre2		
40	6	11	llama	llama.N.F.SG.[or].call.V.2S.IMPER.[or].call.V.3S.PRES				AVA	spa	sastre2		
41	6	12	y	and.CONJ				AVA	spa	sastre2		
42	6	13	por	for.PREP				AVA	spa	sastre2		
43	6	14	dos	two.NUM				AVA	spa	sastre2		
44	6	15	cincuenta	fifty.NUM				AVA	spa	sastre2		
45	6	16	te	you.PRON.OBL.MF.2S				AVA	spa	sastre2		
46	6	17	llevan	wear.V.3P.PRES				AVA	spa	sastre2		
47	6	18	al	to_the.PREP+DET.DEF.M.SG				AVA	spa	sastre2		
48	6	19	lugar	place.N.M.SG				AVA	spa	sastre2		
49	6	20	que	that.PRON.REL				AVA	spa	sastre2		
50	6	21	tú	you.PRON.SUB.MF.2S				AVA	spa	sastre2		
51	6	22	quieres	want.V.2S.PRES				AVA	spa	sastre2		
52	6	23	.					AVA	999	sastre2		
53	7	1	oh	oh.IM				LUI	eng	sastre2		
54	7	2	the	the.DET.DEF				LUI	eng	sastre2		
55	7	3	S_T_S	name				LUI	eng	sastre2		
56	7	4	cars	car.N.PL				LUI	eng	sastre2		
57	7	5	?					LUI	999	sastre2		
58	8	1	sí	yes.ADV				AVA	spa	sastre2		
59	8	2	.					AVA	999	sastre2		
60	9	1	oh	oh.IM				LUI	eng	sastre2		
61	9	2	!					LUI	999	sastre2		
62	10	1	pero	but.CONJ				AVA	spa	sastre2		
