word_id	utterance_id	location	surface	auto	fix	eng	com	speaker	langid	filename	clause	clauseno
1	1	1	well	well.ADV				AUD	eng	sastre8		
2	1	2	usually	usual.ADJ+ADV.[or].usually.ADV				AUD	eng	sastre8		
3	1	3	before	before.CONJ				AUD	eng	sastre8		
4	1	4	you	you.PRON.SUB.2SP				AUD	eng	sastre8		
5	1	5	go	go.V.2SP.PRES				AUD	eng	sastre8		
6	1	6	to	to.PREP				AUD	eng	sastre8		
7	1	7	the	the.DET.DEF				AUD	eng	sastre8		
8	1	8	bed	bed.N.SG				AUD	eng	sastre8		
9	1	9	you	you.PRON.SUB.2SP				AUD	eng	sastre8		
10	1	10	have	have.V.2SP.PRES				AUD	eng	sastre8		
11	1	11	to	to.PREP				AUD	eng	sastre8		
12	1	12	take	take.V.INFIN				AUD	eng	sastre8		
13	1	13	him	him.PRON.OBJ.M.3S				AUD	eng	sastre8		
14	1	14	to	to.PREP				AUD	eng	sastre8		
15	1	15	do	do.V.INFIN				AUD	eng	sastre8		
16	1	16	pee	pee.V.INFIN				AUD	eng	sastre8		
17	1	17	pee	pee.SV.INFIN				AUD	eng	sastre8		
18	1	18	.					AUD	999	sastre8		
19	2	1	yeah	yeah.ADV				PAO	eng	sastre8		
20	2	2	we	we.PRON.SUB.1P				PAO	eng	sastre8		
21	2	3	did	did.V.PAST				PAO	eng	sastre8		
22	2	4	.					PAO	999	sastre8		
23	3	1	but	but.CONJ				AUD	eng	sastre8		
24	3	2	he	he.PRON.SUB.M.3S				AUD	eng	sastre8		
25	3	3	still	still.ADJ				AUD	eng	sastre8		
26	3	4	.					AUD	999	sastre8		
27	4	1	but	but.CONJ				PAO	eng	sastre8		
28	4	2	I	I.PRON.SUB.1S				PAO	eng	sastre8		
29	4	3	guess	guess.V.1S.PRES				PAO	eng	sastre8		
30	4	4	he	he.PRON.SUB.M.3S				PAO	eng	sastre8		
31	4	5	still	still.ADJ				PAO	eng	sastre8		
32	4	6	got	got.V.PASTPART				PAO	eng	sastre8		
33	4	7	nervous	nervous.ADJ				PAO	eng	sastre8		
34	4	8	when	when.CONJ				PAO	eng	sastre8		
35	4	9	he	he.PRON.SUB.M.3S				PAO	eng	sastre8		
36	4	10	was	was.V.3S.PAST				PAO	eng	sastre8		
37	4	11	in	in.PREP				PAO	eng	sastre8		
38	4	12	the	the.DET.DEF				PAO	eng	sastre8		
39	4	13	car	car.N.SG				PAO	eng	sastre8		
40	4	14	.					PAO	999	sastre8		
41	5	1	yeah	yeah.ADV				AUD	eng	sastre8		
42	5	2	.					AUD	999	sastre8		
43	6	1	and	and.CONJ				PAO	eng	sastre8		
44	6	2	he	he.PRON.SUB.M.3S				PAO	eng	sastre8		
45	6	3	likes	like.V.3S.PRES				PAO	eng	sastre8		
46	6	4	to	to.PREP				PAO	eng	sastre8		
47	6	5	stick	stick.V.INFIN				PAO	eng	sastre8		
48	6	6	his	his.ADJ.POSS.M.3S				PAO	eng	sastre8		
49	6	7	head	head.N.SG				PAO	eng	sastre8		
50	6	8	out	out.ADV				PAO	eng	sastre8		
51	6	9	the	the.DET.DEF				PAO	eng	sastre8		
52	6	10	window	window.N.SG				PAO	eng	sastre8		
53	6	11	.					PAO	999	sastre8		
54	7	1	sí	yes.ADV				AUD	spa	sastre8		
55	7	2	?					AUD	999	sastre8		
56	8	1	sí	yes.ADV				PAO	spa	sastre8		
57	8	2	.					PAO	999	sastre8		
58	9	1	pero	but.CONJ				AUD	spa	sastre8		
59	9	2	tengan	have.V.3P.SUBJ.PRES				AUD	spa	sastre8		
60	9	3	cuidado	care.N.M.SG.[or].care_for.V.PASTPART				AUD	spa	sastre8		
61	9	4	porque	because.CONJ				AUD	spa	sastre8		
62	9	5	se	self.PRON.REFL.MF.3SP				AUD	spa	sastre8		
63	9	6	puede	be_able.V.3S.PRES				AUD	spa	sastre8		
64	9	7	salir	exit.V.INFIN				AUD	spa	sastre8		
65	9	8	.					AUD	999	sastre8		
66	10	1	no	no.ADV				PAO	eng	sastre8		
67	10	2	because	because.CONJ				PAO	eng	sastre8		
68	10	3	we	we.PRON.SUB.1P				PAO	eng	sastre8		
69	10	4	put	put.V.1P.PRES				PAO	eng	sastre8		
70	10	5	it	it.PRON.OBJ.3S				PAO	eng	sastre8		
71	10	6	really	real.ADJ+ADV				PAO	eng	sastre8		
72	10	7	high	high.ADJ				PAO	eng	sastre8		
73	10	8	high	high.ADJ				PAO	eng	sastre8		
74	10	9	enough	enough.ADJ				PAO	eng	sastre8		
75	10	10	for	for.PREP				PAO	eng	sastre8		
76	10	11	only	only.ADJ.[or].on.PREP+ADV				PAO	eng	sastre8		
77	10	12	his	his.ADJ.POSS.M.3S				PAO	eng	sastre8		
78	10	13	head	head.N.SG				PAO	eng	sastre8		
79	10	14	.					PAO	999	sastre8		
80	11	1	un	one.DET.INDEF.M.SG				AUD	spa	sastre8		
81	11	2	pedacito	bit.N.M.SG.DIM				AUD	spa	sastre8		
82	11	3	de	of.PREP				AUD	spa	sastre8		
83	11	4	cristal	glass.N.M.SG				AUD	spa	sastre8		
84	11	5	.					AUD	999	sastre8		
85	12	1	sometimes	sometime.ADV+PV.[or].sometimes.ADV				PAO	eng	sastre8		
86	12	2	he	he.PRON.SUB.M.3S				PAO	eng	sastre8		
87	12	3	might	might.V.3S.PRES				PAO	eng	sastre8		
88	12	4	put	put.SV.INFIN				PAO	eng	sastre8		
89	12	5	his	his.ADJ.POSS.M.3S				PAO	eng	sastre8		
90	12	6	feet	feet.N.SG				PAO	eng	sastre8		
91	12	7	.					PAO	999	sastre8		
92	13	1	.					AUD	999	sastre8		
93	14	1	but	but.CONJ				PAO	eng	sastre8		
94	14	2	he	he.PRON.SUB.M.3S				PAO	eng	sastre8		
95	14	3	can't	can.V.3S.PRES+NEG				PAO	eng	sastre8		
96	14	4	get	get.V.INFIN				PAO	eng	sastre8		
97	14	5	out	out.ADV				PAO	eng	sastre8		
98	14	6	.					PAO	999	sastre8		
99	15	1	y	and.CONJ				AUD	spa	sastre8		
100	15	2	nada	nothing.PRON				AUD	spa	sastre8		
101	15	3	más	more.ADV				AUD	spa	sastre8		
102	15	4	con	with.PREP				AUD	spa	sastre8		
103	15	5	un	one.DET.INDEF.M.SG				AUD	spa	sastre8		
104	15	6	pedacito	bit.N.M.SG.DIM				AUD	spa	sastre8		
105	15	7	chiquitico	small.ADJ.M.SG.DIM.DIM				AUD	spa	sastre8		
106	15	8	de	of.PREP				AUD	spa	sastre8		
107	15	9	cristal	glass.N.M.SG				AUD	spa	sastre8		
108	15	10	.					AUD	999	sastre8		
109	16	1	no	no.ADV				PAO	eng	sastre8		
110	16	2	it's	it.PRON.SUB.3S+BE.V.3S.PRES				PAO	eng	sastre8		
