word_id	utterance_id	location	surface	auto	fix	eng	com	speaker	langid	filename	clause	clauseno
1	1	1	well	well.ADV				AAR	eng	sastre6		
2	1	2	no	no.ADV				AAR	eng	sastre6		
3	1	3	.					AAR	999	sastre6		
4	2	1	we	we.PRON.SUB.1P				AAR	eng	sastre6		
5	2	2	rode	rode.V.1P.PRES				AAR	eng	sastre6		
6	2	3	for	for.PREP				AAR	eng	sastre6		
7	2	4	for	for.PREP				AAR	eng	sastre6		
8	2	5	uh	uh.IM				AAR	eng&spa	sastre6		
9	2	6	nine	nine.NUM				AAR	eng	sastre6		
10	2	7	days	day.N.PL				AAR	eng	sastre6		
11	2	8	.					AAR	999	sastre6		
12	3	1	.					ALY	999	sastre6		
13	4	1	from	from.PREP				AAR	eng	sastre6		
14	4	2	Miami	name				AAR	eng&spa	sastre6		
15	4	3	to	to.PREP				AAR	eng	sastre6		
16	4	4	Sanford	name				AAR	eng&spa	sastre6		
17	4	5	.					AAR	999	sastre6		
18	5	1	from	from.PREP				AAR	eng	sastre6		
19	5	2	Sanford	name				AAR	eng&spa	sastre6		
20	5	3	we	we.PRON.SUB.1P				AAR	eng	sastre6		
21	5	4	took	take.V.PAST				AAR	eng	sastre6		
22	5	5	the	the.DET.DEF				AAR	eng	sastre6		
23	5	6	train	train.N.SG				AAR	eng	sastre6		
24	5	7	the	the.DET.DEF				AAR	eng	sastre6		
25	5	8	Amtrak	name				AAR	eng&spa	sastre6		
26	5	9	train	train.SV.INFIN				AAR	eng	sastre6		
27	5	10	and	and.CONJ				AAR	eng	sastre6		
28	5	11	rode	rode.V.INFIN				AAR	eng	sastre6		
29	5	12	it	it.PRON.OBJ.3S				AAR	eng	sastre6		
30	5	13	to	to.PREP				AAR	eng	sastre6		
31	5	14	uh	uh.IM				AAR	eng&spa	sastre6		
32	5	15	Virginia	name				AAR	eng&spa	sastre6		
33	5	16	.					AAR	999	sastre6		
34	6	1	mhmm	unk				ALY	eng&spa	sastre6		
35	6	2	.					ALY	999	sastre6		
36	7	1	then	then.ADV				AAR	eng	sastre6		
37	7	2	from	from.PREP				AAR	eng	sastre6		
38	7	3	Virginia	name				AAR	eng&spa	sastre6		
39	7	4	we	we.PRON.SUB.1P				AAR	eng	sastre6		
40	7	5	crossed	cross.N.SG+AV				AAR	eng	sastre6		
41	7	6	all	all.ADJ				AAR	eng	sastre6		
42	7	7	over	over.ADV.[or].over.PREP				AAR	eng	sastre6		
43	7	8	in	in.PREP				AAR	eng	sastre6		
44	7	9	through	through.PREP				AAR	eng	sastre6		
45	7	10	New_York	name				AAR	eng	sastre6		
46	7	11	.					AAR	999	sastre6		
47	8	1	then	then.ADV				AAR	eng	sastre6		
48	8	2	we	we.PRON.SUB.1P				AAR	eng	sastre6		
49	8	3	crossed	cross.N.SG+AV				AAR	eng	sastre6		
50	8	4	in	in.PREP				AAR	eng	sastre6		
51	8	5	through	through.PREP				AAR	eng	sastre6		
52	8	6	Boston	name				AAR	eng&spa	sastre6		
53	8	7	.					AAR	999	sastre6		
54	9	1	then	then.ADV				AAR	eng	sastre6		
55	9	2	we	we.PRON.SUB.1P				AAR	eng	sastre6		
56	9	3	went	went.V.PAST				AAR	eng	sastre6		
57	9	4	in	in.PREP				AAR	eng	sastre6		
58	9	5	through	through.PREP				AAR	eng	sastre6		
59	9	6	ah	ah.IM				AAR	eng&spa	sastre6		
60	9	7	.					AAR	999	sastre6		
61	10	1	what	what.REL				AAR	eng	sastre6		
62	10	2	is	is.V.3S.PRES				AAR	eng	sastre6		
63	10	3	it	it.PRON.SUB.3S				AAR	eng	sastre6		
64	10	4	?					AAR	999	sastre6		
65	11	1	Niagara_Falls	name				AAR	eng&spa	sastre6		
66	11	2	.					AAR	999	sastre6		
67	12	1	then	then.ADV				AAR	eng	sastre6		
68	12	2	we	we.PRON.SUB.1P				AAR	eng	sastre6		
69	12	3	crossed	cross.N.SG+AV				AAR	eng	sastre6		
70	12	4	back	back.ADV				AAR	eng	sastre6		
71	12	5	from	from.PREP				AAR	eng	sastre6		
72	12	6	Niagara_Falls	name				AAR	eng&spa	sastre6		
73	12	7	.					AAR	999	sastre6		
74	13	1	we	we.PRON.SUB.1P				AAR	eng	sastre6		
75	13	2	stopped	stop.V.PAST				AAR	eng	sastre6		
76	13	3	in	in.PREP				AAR	eng	sastre6		
77	13	4	Philadelphia	name				AAR	eng&spa	sastre6		
78	13	5	.					AAR	999	sastre6		
79	14	1	then	then.ADV				AAR	eng	sastre6		
80	14	2	from	from.PREP				AAR	eng	sastre6		
81	14	3	Philadelphia	name				AAR	eng&spa	sastre6		
82	14	4	we	we.PRON.SUB.1P				AAR	eng	sastre6		
83	14	5	rode	rode.V.1P.PRES				AAR	eng	sastre6		
84	14	6	down	down.PREP				AAR	eng	sastre6		
85	14	7	through	through.PREP				AAR	eng	sastre6		
86	14	8	ah	ah.IM				AAR	eng&spa	sastre6		
87	14	9	Virginia	name				AAR	eng&spa	sastre6		
88	14	10	.					AAR	999	sastre6		
89	15	1	we	we.PRON.SUB.1P				AAR	eng	sastre6		
90	15	2	went	went.V.PAST				AAR	eng	sastre6		
91	15	3	to	to.PREP				AAR	eng	sastre6		
92	15	4	the	the.DET.DEF				AAR	eng	sastre6		
93	15	5	Laurie_Camerons	name				AAR	eng&spa	sastre6		
94	15	6	.					AAR	999	sastre6		
95	16	1	mhmm	unk				ALY	eng&spa	sastre6		
96	16	2	.					ALY	999	sastre6		
97	17	1	then	then.ADV				AAR	eng	sastre6		
98	17	2	from	from.PREP				AAR	eng	sastre6		
99	17	3	the	the.DET.DEF				AAR	eng	sastre6		
100	17	4	Laurie_Camerons	name				AAR	eng&spa	sastre6		
101	17	5	we	we.PRON.SUB.1P				AAR	eng	sastre6		
102	17	6	went	went.V.PAST				AAR	eng	sastre6		
103	17	7	to	to.PREP				AAR	eng	sastre6		
104	17	8	back	back.ADV				AAR	eng	sastre6		
105	17	9	to	to.PREP				AAR	eng	sastre6		
106	17	10	the	the.DET.DEF				AAR	eng	sastre6		
107	17	11	Amtraks	name				AAR	eng&spa	sastre6		
108	17	12	station	station.N.SG				AAR	eng	sastre6		
109	17	13	.					AAR	999	sastre6		
110	18	1	we	we.PRON.SUB.1P				AAR	eng	sastre6		
111	18	2	rode	rode.V.1P.PRES				AAR	eng	sastre6		
112	18	3	back	back.ADV				AAR	eng	sastre6		
113	18	4	to	to.PREP				AAR	eng	sastre6		
114	18	5	Sanford	name				AAR	eng&spa	sastre6		
115	18	6	.					AAR	999	sastre6		
116	19	1	and	and.CONJ				AAR	eng	sastre6		
117	19	2	then	then.ADV				AAR	eng	sastre6		
118	19	3	we	we.PRON.SUB.1P				AAR	eng	sastre6		
119	19	4	rode	rode.V.1P.PRES				AAR	eng	sastre6		
120	19	5	back	back.ADV				AAR	eng	sastre6		
121	19	6	to	to.PREP				AAR	eng	sastre6		
122	19	7	Miami	name				AAR	eng&spa	sastre6		
123	19	8	.					AAR	999	sastre6		
124	20	1	ok	unk				ALY	eng&spa	sastre6		
125	20	2	.					ALY	999	sastre6		
126	21	1	and	and.CONJ				AAR	eng	sastre6		
127	21	2	that	that.DEM.FAR				AAR	eng	sastre6		
128	21	3	was	was.V.3S.PAST				AAR	eng	sastre6		
129	21	4	it	it.PRON.OBJ.3S				AAR	eng	sastre6		
130	21	5	.					AAR	999	sastre6		
131	22	1	that	that.DEM.FAR				ALY	eng	sastre6		
132	22	2	was	was.V.3S.PAST				ALY	eng	sastre6		
133	22	3	a	a.DET.INDEF				ALY	eng	sastre6		
134	22	4	very	very.ADV				ALY	eng	sastre6		
135	22	5	good	good.ADJ				ALY	eng	sastre6		
136	22	6	experience	experience.N.SG				ALY	eng	sastre6		
137	22	7	.					ALY	999	sastre6		
138	23	1	why	why.REL				ALY	eng	sastre6		
139	23	2	had	had.AV.PAST+P				ALY	eng	sastre6		
140	23	3	it	it.PRON.SUB.3S				ALY	eng	sastre6		
141	23	4	what	what.REL				ALY	eng	sastre6		
142	23	5	is	is.V.3S.PRES				ALY	eng	sastre6		
143	23	6	the	the.DET.DEF				ALY	eng	sastre6		
144	23	7	next	next.ADJ				ALY	eng	sastre6		
145	23	8	the	the.DET.DEF				ALY	eng	sastre6		
146	23	9	next	next.ADJ				ALY	eng	sastre6		
147	23	10	trip	trip.N.SG				ALY	eng	sastre6		
148	23	11	that	that.CONJ				ALY	eng	sastre6		
149	23	12	we	we.PRON.SUB.1P				ALY	eng	sastre6		
150	23	13	did	did.V.PAST				ALY	eng	sastre6		
151	23	14	?					ALY	999	sastre6		
152	24	1	no	no.ADV				AAR	eng	sastre6		
153	24	2	as	as.CONJ				AAR	eng	sastre6		
154	24	3	far	far.ADV				AAR	eng	sastre6		
155	24	4	as	as.CONJ				AAR	eng	sastre6		
156	24	5	long	long.ADJ				AAR	eng	sastre6		
157	24	6	trips	trip.N.PL				AAR	eng	sastre6		
158	24	7	we	we.PRON.SUB.1P				AAR	eng	sastre6		
159	24	8	haven't	have.V.1P.PRES+NEG				AAR	eng	sastre6		
160	24	9	done	done.V.PASTPART				AAR	eng	sastre6		
161	24	10	any	any.ADJ				AAR	eng	sastre6		
162	24	11	other	other.ADJ				AAR	eng	sastre6		
163	24	12	long	long.ADJ				AAR	eng	sastre6		
164	24	13	ones	one.PRON.PL				AAR	eng	sastre6		
165	24	14	.					AAR	999	sastre6		
166	25	1	no	no.ADV				ALY	eng	sastre6		
167	25	2	the	the.DET.DEF				ALY	eng	sastre6		
168	25	3	short	short.ADJ				ALY	eng	sastre6		
169	25	4	one	one.PRON.SG				ALY	eng	sastre6		
170	25	5	that	that.CONJ				ALY	eng	sastre6		
171	25	6	we	we.PRON.SUB.1P				ALY	eng	sastre6		
172	25	7	did	did.V.PAST				ALY	eng	sastre6		
173	25	8	.					ALY	999	sastre6		
174	26	1	oh	oh.IM				AAR	eng&spa	sastre6		
175	26	2	we've	we.PRON.SUB.1P+HAVE.V.PRES				AAR	eng	sastre6		
176	26	3	been	been.V.PASTPART				AAR	eng	sastre6		
177	26	4	to	to.PREP				AAR	eng	sastre6		
178	26	5	.					AAR	999	sastre6		
179	27	1	we	we.PRON.SUB.1P				ALY	eng	sastre6		
180	27	2	went	went.V.PAST				ALY	eng	sastre6		
181	27	3	to	to.PREP				ALY	eng	sastre6		
182	27	4	Lisberg	name				ALY	eng&spa	sastre6		
