word_id	utterance_id	location	surface	auto	fix	eng	com	speaker	langid	filename	clause	clauseno
1	1	1	para	for.PREP				DIE	spa	sastre11		
2	1	2	todo	all.ADJ.M.SG				DIE	spa	sastre11		
3	1	3	lo	the.DET.DEF.NT.SG				DIE	spa	sastre11		
4	1	4	que	that.PRON.REL				DIE	spa	sastre11		
5	1	5	tiene	have.V.3S.PRES				DIE	spa	sastre11		
6	1	6	que	that.CONJ				DIE	spa	sastre11		
7	1	7	ver	see.V.INFIN				DIE	spa	sastre11		
8	1	8	con	with.PREP				DIE	spa	sastre11		
9	1	9	psychology	psychology.N.SG				DIE	eng	sastre11		
10	1	10	tú	you.PRON.SUB.MF.2S				DIE	spa	sastre11		
11	1	11	no	not.ADV				DIE	spa	sastre11		
12	1	12	puedes	be_able.V.2S.PRES				DIE	spa	sastre11		
13	1	13	empezar	begin.V.INFIN				DIE	spa	sastre11		
14	1	14	sin	without.PREP				DIE	spa	sastre11		
15	1	15	masters	master.N.SG+PL				DIE	eng&spa	sastre11		
16	1	16	.					DIE	999	sastre11		
17	2	1	en	in.PREP				DIE	spa	sastre11		
18	2	2	todas	all.ADJ.F.PL				DIE	spa	sastre11		
19	2	3	las	the.DET.DEF.F.PL				DIE	spa	sastre11		
20	2	4	escuelas	school.N.F.PL				DIE	spa	sastre11		
21	2	5	todos	all.ADJ.M.PL				DIE	spa	sastre11		
22	2	6	los	the.DET.DEF.M.PL				DIE	spa	sastre11		
23	2	7	counsellors	counsellor.N.PL				DIE	eng	sastre11		
24	2	8	.					DIE	999	sastre11		
25	3	1	y	and.CONJ				EVE	spa	sastre11		
26	3	2	ella	she.PRON.SUB.F.3S				EVE	spa	sastre11		
27	3	3	no	not.ADV				EVE	spa	sastre11		
28	3	4	tiene	have.V.3S.PRES				EVE	spa	sastre11		
29	3	5	master	master.N.SG				EVE	eng&spa	sastre11		
30	3	6	todavía	yet.ADV				EVE	spa	sastre11		
31	3	7	?					EVE	999	sastre11		
32	4	1	she	she.PRON.SUB.F.3S				DIE	eng	sastre11		
33	4	2	has	ha.IM+V 3S PRES.[or].has.V.3S.PRES				DIE	eng	sastre11		
34	4	3	the	the.DET.DEF				DIE	eng	sastre11		
35	4	4	bachelor	bachelor.N.SG				DIE	eng	sastre11		
36	4	5	.					DIE	999	sastre11		
37	5	1	ya	already.ADV				EVE	spa	sastre11		
38	5	2	.					EVE	999	sastre11		
39	6	1	pero	but.CONJ				DIE	spa	sastre11		
40	6	2	en	in.PREP				DIE	spa	sastre11		
41	6	3	todas	all.ADJ.F.PL				DIE	spa	sastre11		
42	6	4	las	the.DET.DEF.F.PL				DIE	spa	sastre11		
43	6	5	escuelas	school.N.F.PL				DIE	spa	sastre11		
44	6	6	si	if.CONJ				DIE	spa	sastre11		
45	6	7	tú	you.PRON.SUB.MF.2S				DIE	spa	sastre11		
46	6	8	quieres	want.V.2S.PRES				DIE	spa	sastre11		
47	6	9	ir	go.V.INFIN				DIE	spa	sastre11		
48	6	10	de	of.PREP				DIE	spa	sastre11		
49	6	11	school	school.N.SG				DIE	eng	sastre11		
50	6	12	counsellor	counsellor.N.SG				DIE	eng	sastre11		
51	6	13	you	you.PRON.SUB.2SP				DIE	eng	sastre11		
52	6	14	have	have.V.2SP.PRES				DIE	eng	sastre11		
53	6	15	to	to.PREP				DIE	eng	sastre11		
54	6	16	have	have.V.INFIN				DIE	eng	sastre11		
55	6	17	a	a.DET.INDEF				DIE	eng	sastre11		
56	6	18	masters	master.N.SG+PL				DIE	eng&spa	sastre11		
57	6	19	in	in.PREP				DIE	eng	sastre11		
58	6	20	psychology	psychology.N.SG				DIE	eng	sastre11		
59	6	21	en	en.N.SG				DIE	eng	sastre11		
60	6	22	en	in.PREP				DIE	spa	sastre11		
61	6	23	behavioural	unk				DIE	eng	sastre11		
62	6	24	education	education.N.SG				DIE	eng	sastre11		
63	6	25	or	or.CONJ				DIE	eng	sastre11		
64	6	26	one	one.PRON.SG				DIE	eng	sastre11		
65	6	27	of	of.PREP				DIE	eng	sastre11		
66	6	28	these	these.DEM.NEAR.PL				DIE	eng	sastre11		
67	6	29	things	thing.N.PL				DIE	eng	sastre11		
68	6	30	like	like.CONJ.[or].like.V.3P.PRES				DIE	eng	sastre11		
69	6	31	that	that.DEM.FAR				DIE	eng	sastre11		
70	6	32	.					DIE	999	sastre11		
71	7	1	y	and.CONJ				EVE	spa	sastre11		
72	7	2	no	not.ADV				EVE	spa	sastre11		
73	7	3	lo	him.PRON.OBJ.M.3S				EVE	spa	sastre11		
74	7	4	va	go.V.3S.PRES				EVE	spa	sastre11		
75	7	5	no	not.ADV				EVE	spa	sastre11		
76	7	6	lo	him.PRON.OBJ.M.3S				EVE	spa	sastre11		
77	7	7	va	go.V.3S.PRES				EVE	spa	sastre11		
78	7	8	a	to.PREP				EVE	spa	sastre11		
79	7	9	sacar	remove.V.INFIN				EVE	spa	sastre11		
80	7	10	?					EVE	999	sastre11		
81	8	1	but	but.CONJ				DIE	eng	sastre11		
82	8	2	it	it.PRON.SUB.3S				DIE	eng	sastre11		
83	8	3	has	ha.IM+V 3S PRES.[or].has.V.3S.PRES				DIE	eng	sastre11		
84	8	4	to	to.PREP				DIE	eng	sastre11		
85	8	5	be	be.V.INFIN				DIE	eng	sastre11		
86	8	6	a	a.DET.INDEF				DIE	eng	sastre11		
87	8	7	masters	master.N.SG+PL				DIE	eng&spa	sastre11		
88	8	8	.					DIE	999	sastre11		
89	9	1	yeah	yeah.ADV				DIE	eng	sastre11		
90	9	2	.					DIE	999	sastre11		
91	10	1	but	but.CONJ				DIE	eng	sastre11		
92	10	2	I'm	I.PRON.SUB.1S+BE.V.PRES				DIE	eng	sastre11		
93	10	3	gonna	go.V.PRESPART+TO.PREP				DIE	eng	sastre11		
94	10	4	finish	finish.V.INFIN				DIE	eng	sastre11		
95	10	5	school	school.N.SG				DIE	eng	sastre11		
96	10	6	.					DIE	999	sastre11		
97	11	1	she's	she.PRON.SUB.F.3S+BE.V.3S.PRES				DIE	eng	sastre11		
98	11	2	gonna	go.V.PRESPART+TO.PREP				DIE	eng	sastre11		
99	11	3	start	start.V.INFIN				DIE	eng	sastre11		
100	11	4	school	school.N.SG				DIE	eng	sastre11		
101	11	5	.					DIE	999	sastre11		
102	12	1	and	and.CONJ				DIE	eng	sastre11		
103	12	2	then	then.ADV				DIE	eng	sastre11		
104	12	3	I	I.PRON.SUB.1S				DIE	eng	sastre11		
105	12	4	think	think.V.1S.PRES				DIE	eng	sastre11		
106	12	5	I'm	I.PRON.SUB.1S+BE.V.PRES				DIE	eng	sastre11		
107	12	6	gonna	go.V.PRESPART+TO.PREP				DIE	eng	sastre11		
108	12	7	either	either.ADJ				DIE	eng	sastre11		
109	12	8	go	go.SV.INFIN				DIE	eng	sastre11		
110	12	9	to	to.PREP				DIE	eng	sastre11		
111	12	10	law	law.N.SG				DIE	eng	sastre11		
112	12	11	school	school.N.SG				DIE	eng	sastre11		
113	12	12	.					DIE	999	sastre11		
114	13	1	I	I.PRON.SUB.1S				DIE	eng	sastre11		
115	13	2	have	have.V.1S.PRES				DIE	eng	sastre11		
116	13	3	three	three.NUM				DIE	eng	sastre11		
117	13	4	options	option.N.PL				DIE	eng	sastre11		
118	13	5	right	right.ADJ				DIE	eng	sastre11		
119	13	6	now	now.ADV				DIE	eng	sastre11		
120	13	7	.					DIE	999	sastre11		
121	14	1	and	and.CONJ				DIE	eng	sastre11		
122	14	2	I'm	I.PRON.SUB.1S+BE.V.PRES				DIE	eng	sastre11		
123	14	3	so	so.ADV				DIE	eng	sastre11		
124	14	4	undecided	unk				DIE	eng	sastre11		
125	14	5	.					DIE	999	sastre11		
126	15	1	I	I.PRON.SUB.1S				DIE	eng	sastre11		
127	15	2	don't	do.V.1S.PRES+NEG				DIE	eng	sastre11		
128	15	3	know	know.V.INFIN				DIE	eng	sastre11		
129	15	4	.					DIE	999	sastre11		
130	16	1	I'm	I.PRON.SUB.1S+BE.V.PRES				DIE	eng	sastre11		
131	16	2	either	either.ADJ				DIE	eng	sastre11		
132	16	3	gonna	go.V.PRESPART+TO.PREP				DIE	eng	sastre11		
133	16	4	do	do.V.INFIN				DIE	eng	sastre11		
134	16	5	law	law.N.SG				DIE	eng	sastre11		
135	16	6	school	school.N.SG				DIE	eng	sastre11		
136	16	7	my	my.ADJ.POSS.1S				DIE	eng	sastre11		
137	16	8	M_b_a	name				DIE	eng&spa	sastre11		
138	16	9	.					DIE	999	sastre11		
139	17	1	or	or.CONJ				DIE	eng	sastre11		
140	17	2	I'm	I.PRON.SUB.1S+BE.V.PRES				DIE	eng	sastre11		
141	17	3	gonna	go.V.PRESPART+TO.PREP				DIE	eng	sastre11		
142	17	4	do	do.V.INFIN				DIE	eng	sastre11		
143	17	5	a	a.DET.INDEF				DIE	eng	sastre11		
144	17	6	doctorate	doctorate.N.SG				DIE	eng	sastre11		
145	17	7	in	in.PREP				DIE	eng	sastre11		
146	17	8	my	my.ADJ.POSS.1S				DIE	eng	sastre11		
147	17	9	field	field.N.SG				DIE	eng	sastre11		
148	17	10	because	because.CONJ				DIE	eng	sastre11		
149	17	11	I	I.PRON.SUB.1S				DIE	eng	sastre11		
150	17	12	have	have.V.1S.PRES				DIE	eng	sastre11		
151	17	13	the	the.DET.DEF				DIE	eng	sastre11		
152	17	14	masters	master.N.SG+PL				DIE	eng&spa	sastre11		
153	17	15	done	done.AV.PAST				DIE	eng	sastre11		
154	17	16	in	in.PREP				DIE	eng	sastre11		
155	17	17	my	my.ADJ.POSS.1S				DIE	eng	sastre11		
156	17	18	field	field.N.SG				DIE	eng	sastre11		
157	17	19	.					DIE	999	sastre11		
158	18	1	I	I.PRON.SUB.1S				DIE	eng	sastre11		
159	18	2	did	did.V.PAST				DIE	eng	sastre11		
160	18	3	a	a.DET.INDEF				DIE	eng	sastre11		
161	18	4	bachelors	bachelor.N.PL				DIE	eng	sastre11		
162	18	5	in	in.PREP				DIE	eng	sastre11		
163	18	6	computer	computer.N.SG				DIE	eng	sastre11		
164	18	7	sciences	science.N.PL				DIE	eng	sastre11		
165	18	8	and	and.CONJ				DIE	eng	sastre11		
166	18	9	in	in.PREP				DIE	eng	sastre11		
167	18	10	management	management.N.SG				DIE	eng	sastre11		
168	18	11	information	information.N.SG				DIE	eng	sastre11		
169	18	12	systems	system.N.PL				DIE	eng	sastre11		
170	18	13	which	which.REL				DIE	eng	sastre11		
171	18	14	was	was.V.3S.PAST				DIE	eng	sastre11		
172	18	15	from	from.PREP				DIE	eng	sastre11		
173	18	16	the	the.DET.DEF				DIE	eng	sastre11		
174	18	17	school	school.N.SG				DIE	eng	sastre11		
175	18	18	of	of.PREP				DIE	eng	sastre11		
176	18	19	business	business.N.SG				DIE	eng	sastre11		
177	18	20	.					DIE	999	sastre11		
178	19	1	my	my.ADJ.POSS.1S				DIE	eng	sastre11		
179	19	2	master	master.N.SG				DIE	eng	sastre11		
180	19	3	now	now.ADV				DIE	eng	sastre11		
181	19	4	it's	it.PRON.SUB.3S+BE.V.3S.PRES				DIE	eng	sastre11		
182	19	5	in	in.PREP				DIE	eng	sastre11		
183	19	6	management	management.N.SG				DIE	eng	sastre11		
184	19	7	is	is.V.3S.PRES				DIE	eng	sastre11		
185	19	8	a	a.DET.INDEF				DIE	eng	sastre11		
186	19	9	master	master.N.SG				DIE	eng	sastre11		
187	19	10	of	of.PREP				DIE	eng	sastre11		
188	19	11	science	science.N.SG				DIE	eng	sastre11		
189	19	12	in	in.PREP				DIE	eng	sastre11		
190	19	13	management	management.N.SG				DIE	eng	sastre11		
191	19	14	information	information.N.SG				DIE	eng	sastre11		
192	19	15	systems	system.N.PL				DIE	eng	sastre11		
193	19	16	.					DIE	999	sastre11		
194	20	1	so	so.ADV				DIE	eng	sastre11		
195	20	2	es	be.V.3S.PRES				DIE	spa	sastre11		
196	20	3	todo	all.ADJ.M.SG				DIE	spa	sastre11		
197	20	4	tecnología	technology.N.F.SG				DIE	spa	sastre11		
198	20	5	.					DIE	999	sastre11		
199	21	1	ah	ah.IM				EVE	eng&spa	sastre11		
200	21	2	no	not.ADV				EVE	spa	sastre11		
201	21	3	sí	yes.ADV				EVE	spa	sastre11		
202	21	4	ahora	now.ADV				EVE	spa	sastre11		
203	21	5	todo	everything.PRON.M.SG				EVE	spa	sastre11		
204	21	6	es	be.V.3S.PRES				EVE	spa	sastre11		
205	21	7	.					EVE	999	sastre11		
206	22	1	that's	that.DEM.FAR+BE.V.3S.PRES				DIE	eng	sastre11		
207	22	2	what	what.REL				DIE	eng	sastre11		
208	22	3	I	I.PRON.SUB.1S				DIE	eng	sastre11		
209	22	4	did	did.V.PAST				DIE	eng	sastre11		
210	22	5	.					DIE	999	sastre11		
211	23	1	.					EVE	999	sastre11		
212	24	1	so	so.ADV				DIE	eng	sastre11		
