word_id	utterance_id	location	surface	auto	fix	eng	com	speaker	langid	filename	clause	clauseno
1	1	1	ok	unk				JEN	eng	sastre10		
2	1	2	.					JEN	999	sastre10		
3	2	1	no	no.ADV				JOC	eng&spa	sastre10		
4	2	2	pero	but.CONJ				JOC	spa	sastre10		
5	2	3	pobrecito	poor.ADJ.M.SG.DIM				JOC	spa	sastre10		
6	2	4	he's	he.PRON.SUB.M.3S+BE.V.3S.PRES				JOC	eng	sastre10		
7	2	5	only	only.ADJ.[or].on.PREP+ADV				JOC	eng	sastre10		
8	2	6	forty	forty.NUM				JOC	eng	sastre10		
9	2	7	five	five.NUM				JOC	eng	sastre10		
10	2	8	.					JOC	999	sastre10		
11	3	1	Tommy	name				JEN	eng&spa	sastre10		
12	3	2	.					JEN	999	sastre10		
13	4	1	no	no.ADV				JOC	eng	sastre10		
14	4	2	.					JOC	999	sastre10		
15	5	1	Tommy	name				JEN	eng&spa	sastre10		
16	5	2	says	says.N.SG.[or].say.SV.INFIN+PV				JEN	eng	sastre10		
17	5	3	que	that.CONJ				JEN	spa	sastre10		
18	5	4	he's	he.PRON.SUB.M.3S+BE.V.3S.PRES				JEN	eng	sastre10		
19	5	5	.					JEN	999	sastre10		
20	6	1	he's	he.PRON.SUB.M.3S+BE.V.3S.PRES				JOC	eng	sastre10		
21	6	2	Danny's					JOC	eng&spa+eng	sastre10		
22	6	3	age	age.N.SG				JOC	eng	sastre10		
23	6	4	.					JOC	999	sastre10		
24	7	1	that's	that.DEM.FAR+BE.V.3S.PRES				JEN	eng	sastre10		
25	7	2	what	what.REL				JEN	eng	sastre10		
26	7	3	I	I.PRON.SUB.1S				JEN	eng	sastre10		
27	7	4	told	told.V.PAST				JEN	eng	sastre10		
28	7	5	Tommy	name				JEN	eng&spa	sastre10		
29	7	6	.					JEN	999	sastre10		
30	8	1	I	I.PRON.SUB.1S				JEN	eng	sastre10		
31	8	2	go	go.V.1S.PRES				JEN	eng	sastre10		
32	8	3	.					JEN	999	sastre10		
33	9	1	Tommy	name				JEN	eng	sastre10		
34	9	2	what	what.REL				JEN	eng	sastre10		
35	9	3	do	do.SV.INFIN				JEN	eng	sastre10		
36	9	4	you	you.PRON.SUB.2SP				JEN	eng	sastre10		
37	9	5	want	want.V.2SP.PRES				JEN	eng	sastre10		
38	9	6	?					JEN	999	sastre10		
39	10	1	I	I.PRON.SUB.1S				JEN	eng	sastre10		
40	10	2	turn	turn.V.1S.PRES				JEN	eng	sastre10		
41	10	3	around	around.ADV				JEN	eng	sastre10		
42	10	4	.					JEN	999	sastre10		
43	11	1	you're	you.PRON.SUB.2SP+BE.V.PRES				JEN	eng	sastre10		
44	11	2	forgetting	forget.V.PRESPART				JEN	eng	sastre10		
45	11	3	that	that.CONJ.[or].that.DEM.FAR				JEN	eng	sastre10		
46	11	4	that's	that.DEM.FAR+BE.V.3S.PRES				JEN	eng	sastre10		
47	11	5	Danny's					JEN	eng&spa+eng	sastre10		
48	11	6	age	age.N.SG				JEN	eng	sastre10		
49	11	7	.					JEN	999	sastre10		
50	12	1	Bonnie	name				JEN	eng&spa	sastre10		
51	12	2	likes	like.SV.INFIN+PV				JEN	eng	sastre10		
52	12	3	los	the.DET.DEF.M.PL				JEN	spa	sastre10		
53	12	4	viejos	old.ADJ.M.PL				JEN	spa	sastre10		
54	12	5	.					JEN	999	sastre10		
55	13	1	what	what.REL				JEN	eng	sastre10		
56	13	2	do	do.SV.INFIN				JEN	eng	sastre10		
57	13	3	you	you.PRON.SUB.2SP				JEN	eng	sastre10		
58	13	4	want	want.V.2SP.PRES				JEN	eng	sastre10		
59	13	5	her	her.PRON.OBJ.F.3S				JEN	eng	sastre10		
60	13	6	to	to.PREP				JEN	eng	sastre10		
61	13	7	do	do.V.INFIN				JEN	eng	sastre10		
62	13	8	?					JEN	999	sastre10		
63	14	1	oh	oh.IM				JOC	eng	sastre10		
64	14	2	my	my.ADJ.POSS.1S				JOC	eng	sastre10		
65	14	3	god	god.N.SG				JOC	eng	sastre10		
66	14	4	but	but.CONJ				JOC	eng	sastre10		
67	14	5	he's	he.PRON.SUB.M.3S+BE.V.3S.PRES				JOC	eng	sastre10		
68	14	6	not	not.ADV				JOC	eng	sastre10		
69	14	7	un	one.DET.INDEF.M.SG				JOC	spa	sastre10		
70	14	8	viejo	old.ADJ.M.SG				JOC	spa	sastre10		
71	14	9	.					JOC	999	sastre10		
72	15	1	well	well.ADV				JEN	eng	sastre10		
73	15	2	Tommy's					JEN	eng&spa+eng	sastre10		
74	15	3	thirty	thirty.NUM				JEN	eng	sastre10		
75	15	4	one	one.NUM				JEN	eng	sastre10		
76	15	5	I	I.PRON.SUB.1S				JEN	eng	sastre10		
77	15	6	mean	mean.V.1S.PRES				JEN	eng	sastre10		
78	15	7	.					JEN	999	sastre10		
79	16	1	I	I.PRON.SUB.1S				JEN	eng	sastre10		
80	16	2	guess	guess.V.1S.PRES				JEN	eng	sastre10		
81	16	3	considerably	considerably.ADV				JEN	eng	sastre10		
82	16	4	for	for.PREP				JEN	eng	sastre10		
83	16	5	him	him.PRON.OBJ.M.3S				JEN	eng	sastre10		
84	16	6	.					JEN	999	sastre10		
85	17	1	I	I.PRON.SUB.1S				JEN	eng	sastre10		
86	17	2	don't	do.V.1S.PRES+NEG				JEN	eng	sastre10		
87	17	3	know	know.V.INFIN				JEN	eng	sastre10		
88	17	4	.					JEN	999	sastre10		
89	18	1	ten	ten.NUM				JOC	eng	sastre10		
90	18	2	years	year.N.PL				JOC	eng	sastre10		
91	18	3	between	between.PREP				JOC	eng	sastre10		
92	18	4	a	a.DET.INDEF				JOC	eng	sastre10		
