word_id	utterance_id	location	surface	auto	fix	eng	com	speaker	langid	filename	clause	clauseno
1	1	1	he	he.PRON.SUB.M.3S				MAD	eng	sastre12		
2	1	2	goes	goes.V.3S.PRES				MAD	eng	sastre12		
3	1	3	.					MAD	999	sastre12		
4	2	1	Sandra	name				MAD	eng&spa	sastre12		
5	2	2	made	made.AV.PAST				MAD	eng	sastre12		
6	2	3	an	an.DET.INDEF				MAD	eng	sastre12		
7	2	4	appointment	appointment.N.SG				MAD	eng	sastre12		
8	2	5	because	because.CONJ				MAD	eng	sastre12		
9	2	6	Robert	name				MAD	eng&spa	sastre12		
10	2	7	Farmer's					MAD	eng&spa+eng	sastre12		
11	2	8	having	have.V.PRESPART				MAD	eng	sastre12		
12	2	9	an	an.DET.INDEF				MAD	eng	sastre12		
13	2	10	issue	issue.N.SG				MAD	eng	sastre12		
14	2	11	.					MAD	999	sastre12		
15	3	1	he's	he.PRON.SUB.M.3S+BE.V.3S.PRES				MAD	eng	sastre12		
16	3	2	having	have.V.PRESPART				MAD	eng	sastre12		
17	3	3	issues	issue.N.PL				MAD	eng	sastre12		
18	3	4	.					MAD	999	sastre12		
19	4	1	I	I.PRON.SUB.1S				MAD	eng	sastre12		
20	4	2	said	said.V.PAST				MAD	eng	sastre12		
21	4	3	.					MAD	999	sastre12		
22	5	1	ok	unk				MAD	eng	sastre12		
23	5	2	.					MAD	999	sastre12		
24	6	1	he	he.PRON.SUB.M.3S				MAD	eng	sastre12		
25	6	2	goes	goes.V.3S.PRES				MAD	eng	sastre12		
26	6	3	.					MAD	999	sastre12		
27	7	1	so	so.ADV				MAD	eng	sastre12		
28	7	2	I'm	I.PRON.SUB.1S+BE.V.PRES				MAD	eng	sastre12		
29	7	3	on	on.PREP				MAD	eng	sastre12		
30	7	4	my	my.ADJ.POSS.1S				MAD	eng	sastre12		
31	7	5	way	way.N.SG				MAD	eng	sastre12		
32	7	6	to	to.PREP				MAD	eng	sastre12		
33	7	7	Beech	name				MAD	eng&spa	sastre12		
34	7	8	.					MAD	999	sastre12		
35	8	1	and	and.CONJ				MAD	eng	sastre12		
36	8	2	si	if.CONJ				MAD	spa	sastre12		
37	8	3	la	the.DET.DEF.F.SG				MAD	spa	sastre12		
38	8	4	inepta	inept.ADJ.F.SG				MAD	spa	sastre12		
39	8	5	pregunta	question.N.F.SG.[or].ask.V.2S.IMPER.[or].ask.V.3S.PRES				MAD	spa	sastre12		
40	8	6	I'm	I.PRON.SUB.1S+BE.V.PRES				MAD	eng	sastre12		
41	8	7	at	at.PREP				MAD	eng	sastre12		
42	8	8	Beech	name				MAD	eng&spa	sastre12		
43	8	9	.					MAD	999	sastre12		
44	9	1	but	but.CONJ				MAD	eng	sastre12		
45	9	2	I'm	I.PRON.SUB.1S+BE.V.PRES				MAD	eng	sastre12		
46	9	3	going	go.V.PRESPART				MAD	eng	sastre12		
47	9	4	to	to.PREP				MAD	eng	sastre12		
48	9	5	the	the.DET.DEF				MAD	eng	sastre12		
49	9	6	doctors	doctor.N.PL				MAD	eng	sastre12		
50	9	7	afterward	afterward.ADV				MAD	eng	sastre12		
51	9	8	.					MAD	999	sastre12		
52	10	1	ok	unk				MAD	eng	sastre12		
53	10	2	no	no.ADV				MAD	eng	sastre12		
54	10	3	problem	problem.N.SG				MAD	eng	sastre12		
55	10	4	.					MAD	999	sastre12		
56	11	1	.					SAM	999	sastre12		
57	12	1	wow	wow.IM				SAM	eng	sastre12		
58	12	2	.					SAM	999	sastre12		
59	13	1	if	if.CONJ				MAD	eng	sastre12		
60	13	2	she	she.PRON.SUB.F.3S				MAD	eng	sastre12		
61	13	3	asks	ask.V.3S.PRES				MAD	eng	sastre12		
62	13	4	you're	you.PRON.SUB.2SP+BE.V.PRES				MAD	eng	sastre12		
63	13	5	at	at.PREP				MAD	eng	sastre12		
64	13	6	you're	you.PRON.SUB.2SP+BE.V.PRES				MAD	eng	sastre12		
65	13	7	at	at.PREP				MAD	eng	sastre12		
66	13	8	Beech	name				MAD	eng&spa	sastre12		
67	13	9	.					MAD	999	sastre12		
68	14	1	at	at.PREP				MAD	eng	sastre12		
69	14	2	a	a.DET.INDEF				MAD	eng	sastre12		
70	14	3	meeting	unk				MAD	eng	sastre12		
71	14	4	that	that.CONJ.[or].that.DEM.FAR				MAD	eng	sastre12		
72	14	5	Sandra	name				MAD	eng&spa	sastre12		
73	14	6	set	set.SV.INFIN				MAD	eng	sastre12		
74	14	7	up	up.ADV				MAD	eng	sastre12		
75	14	8	.					MAD	999	sastre12		
76	15	1	but	but.CONJ				MAD	eng	sastre12		
77	15	2	I	I.PRON.SUB.1S				MAD	eng	sastre12		
