word_id	utterance_id	location	surface	auto	fix	eng	com	speaker	langid	filename	clause	clauseno
1	1	1	me	me.PRON.OBL.MF.1S				MAY	spa	zeledon5		
2	1	2	estás	be.V.2S.PRES				MAY	spa	zeledon5		
3	1	3	ahora	now.ADV				MAY	spa	zeledon5		
4	1	4	ahora	now.ADV				MAY	spa	zeledon5		
5	1	5	mismo	same.ADJ.M.SG				MAY	spa	zeledon5		
6	1	6	hablando	talk.V.PRESPART				MAY	spa	zeledon5		
7	1	7	de	of.PREP				MAY	spa	zeledon5		
8	1	8	cuál	which.PRON.INT.MF.SG				MAY	spa	zeledon5		
9	1	9	versión	version.N.F.SG				MAY	spa	zeledon5		
10	1	10	de	of.PREP				MAY	spa	zeledon5		
11	1	11	la	the.DET.DEF.F.SG				MAY	spa	zeledon5		
12	1	12	ecuatoriana	Ecuadorian.N.F.SG				MAY	spa	zeledon5		
13	1	13	o	or.CONJ				MAY	spa	zeledon5		
14	1	14	la	the.DET.DEF.F.SG				MAY	spa	zeledon5		
15	1	15	colombiana	colombian.N.F.SG				MAY	spa	zeledon5		
16	1	16	?					MAY	999	zeledon5		
17	2	1	la	the.DET.DEF.F.SG				ISA	spa	zeledon5		
18	2	2	de	of.PREP				ISA	spa	zeledon5		
19	2	3	los	the.DET.DEF.M.PL				ISA	spa	zeledon5		
20	2	4	colombianos	colombian.N.M.PL				ISA	spa	zeledon5		
21	2	5	dicen	tell.V.3P.PRES				ISA	spa	zeledon5		
22	2	6	que	that.CONJ				ISA	spa	zeledon5		
23	2	7	los	them.PRON.OBJ.M.3P				ISA	spa	zeledon5		
24	2	8	estuvieron	be.V.3P.PAST				ISA	spa	zeledon5		
25	2	9	siguiendo	follow.V.PRESPART				ISA	spa	zeledon5		
26	2	10	en	in.PREP				ISA	spa	zeledon5		
27	2	11	caliente	hot.ADJ.M.SG.[or].warm.V.13S.SUBJ.PRES				ISA	spa	zeledon5		
28	2	12	.					ISA	999	zeledon5		
29	3	1	ya	already.ADV				MAY	spa	zeledon5		
30	3	2	.					MAY	999	zeledon5		
31	4	1	que	that.CONJ				ISA	spa	zeledon5		
32	4	2	por	for.PREP				ISA	spa	zeledon5		
33	4	3	eso	that.PRON.DEM.NT.SG				ISA	spa	zeledon5		
34	4	4	no	not.ADV				ISA	spa	zeledon5		
35	4	5	se	self.PRON.REFL.MF.3SP				ISA	spa	zeledon5		
36	4	6	dieron	give.V.3P.PAST				ISA	spa	zeledon5		
37	4	7	cuenta	tally.N.F.SG.[or].explain.V.2S.IMPER.[or].explain.V.3S.PRES				ISA	spa	zeledon5		
38	4	8	.					ISA	999	zeledon5		
39	5	1	y	and.CONJ				ISA	spa	zeledon5		
40	5	2	tuvieron	have.V.3P.PAST				ISA	spa	zeledon5		
41	5	3	que	that.CONJ				ISA	spa	zeledon5		
42	5	4	seguir	follow.V.INFIN				ISA	spa	zeledon5		
43	5	5	pasar	pass.V.INFIN				ISA	spa	zeledon5		
44	5	6	el	the.DET.DEF.M.SG				ISA	spa	zeledon5		
45	5	7	límite	limit.N.M.SG				ISA	spa	zeledon5		
46	5	8	de	of.PREP				ISA	spa	zeledon5		
47	5	9	porque	because.CONJ				ISA	spa	zeledon5		
48	5	10	estaban	be.V.3P.IMPERF				ISA	spa	zeledon5		
49	5	11	en	in.PREP				ISA	spa	zeledon5		
50	5	12	una	a.DET.INDEF.F.SG				ISA	spa	zeledon5		
51	5	13	persecución	pursuit.N.F.SG				ISA	spa	zeledon5		
52	5	14	prácticamente	practically.ADV				ISA	spa	zeledon5		
53	5	15	en	in.PREP				ISA	spa	zeledon5		
54	5	16	el	the.DET.DEF.M.SG				ISA	spa	zeledon5		
55	5	17	momento	momentum.N.M.SG				ISA	spa	zeledon5		
56	5	18	en	in.PREP				ISA	spa	zeledon5		
57	5	19	que	that.CONJ				ISA	spa	zeledon5		
58	5	20	pasaba	pass.V.13S.IMPERF				ISA	spa	zeledon5		
59	5	21	.					ISA	999	zeledon5		
60	6	1	y	and.CONJ				ISA	spa	zeledon5		
61	6	2	no	not.ADV				ISA	spa	zeledon5		
62	6	3	lo	him.PRON.OBJ.M.3S				ISA	spa	zeledon5		
63	6	4	podían	be_able.V.3P.IMPERF				ISA	spa	zeledon5		
64	6	5	dejar	let.V.INFIN				ISA	spa	zeledon5		
65	6	6	escapar	escape.V.INFIN				ISA	spa	zeledon5		
66	6	7	al	to_the.PREP+DET.DEF.M.SG				ISA	spa	zeledon5		
67	6	8	tipo	type.N.M.SG				ISA	spa	zeledon5		
68	6	9	.					ISA	999	zeledon5		
69	7	1	los	them.PRON.OBJ.M.3P				ISA	spa	zeledon5		
70	7	2	estaban	be.V.3P.IMPERF				ISA	spa	zeledon5		
71	7	3	siguiendo	follow.V.PRESPART				ISA	spa	zeledon5		
72	7	4	.					ISA	999	zeledon5		
73	8	1	pero	but.CONJ				MAY	spa	zeledon5		
74	8	2	los	the.DET.DEF.M.PL				MAY	spa	zeledon5		
75	8	3	terroristas	terrorist.ADJ.M.PL.[or].terrorist.N.M				MAY	spa	zeledon5		
76	8	4	estaban	be.V.3P.IMPERF				MAY	spa	zeledon5		
77	8	5	en	in.PREP				MAY	spa	zeledon5		
78	8	6	Ecuador	name				MAY	eng&spa	zeledon5		
79	8	7	?					MAY	999	zeledon5		
80	9	1	supuestamente	supposedly.ADV				ISA	spa	zeledon5		
