word_id	utterance_id	location	surface	auto	fix	eng	com	speaker	langid	filename	clause	clauseno
1	1	1	y	and.CONJ				HER	spa	zeledon14		
2	1	2	me	me.PRON.OBL.MF.1S				HER	spa	zeledon14		
3	1	3	dijo	tell.V.3S.PAST				HER	spa	zeledon14		
4	1	4	.					HER	999	zeledon14		
5	2	1	bartender	bartender.N.SG				HER	eng&spa	zeledon14		
6	2	2	.					HER	999	zeledon14		
7	3	1	yeah	yeah.ADV				LAR	eng	zeledon14		
8	3	2	.					LAR	999	zeledon14		
9	4	1	a	a.DET.INDEF				HER	eng	zeledon14		
10	4	2	lot	lot.N.SG				HER	eng	zeledon14		
11	4	3	a	a.DET.INDEF				HER	eng	zeledon14		
12	4	4	lot	lot.N.SG				HER	eng	zeledon14		
13	4	5	most	most.ADJ				HER	eng	zeledon14		
14	4	6	of	of.PREP				HER	eng	zeledon14		
15	4	7	students	student.N.PL				HER	eng	zeledon14		
16	4	8	here	here.ADV				HER	eng	zeledon14		
17	4	9	are	are.V.123P.PRES				HER	eng	zeledon14		
18	4	10	bartender	bartender.N.SG				HER	eng&spa	zeledon14		
19	4	11	.					HER	999	zeledon14		
20	5	1	and	and.CONJ				HER	eng	zeledon14		
21	5	2	they	they.PRON.SUB.3P				HER	eng	zeledon14		
22	5	3	can	can.V.123SP.PRES				HER	eng	zeledon14		
23	5	4	manage	manage.V.INFIN				HER	eng	zeledon14		
24	5	5	to	to.PREP				HER	eng	zeledon14		
25	5	6	pay	pay.V.INFIN				HER	eng	zeledon14		
26	5	7	their	their.ADJ.POSS.3P				HER	eng	zeledon14		
27	5	8	through	through.PREP				HER	eng	zeledon14		
28	5	9	through	through.PREP				HER	eng	zeledon14		
29	5	10	college	college.N.SG				HER	eng	zeledon14		
30	5	11	.					HER	999	zeledon14		
31	6	1	entonces	then.ADV				HER	spa	zeledon14		
32	6	2	en	in.PREP				HER	spa	zeledon14		
33	6	3	el	the.DET.DEF.M.SG				HER	spa	zeledon14		
34	6	4	aeropuerto	airport.N.M.SG				HER	spa	zeledon14		
35	6	5	el	the.DET.DEF.M.SG				HER	spa	zeledon14		
36	6	6	tipo	type.N.M.SG				HER	spa	zeledon14		
37	6	7	que	that.PRON.REL				HER	spa	zeledon14		
38	6	8	nos	us.PRON.OBL.MF.1P				HER	spa	zeledon14		
39	6	9	chequeó	check.V.3S.PAST				HER	spa	zeledon14		
40	6	10	las	the.DET.DEF.F.PL				HER	spa	zeledon14		
41	6	11	maletas	suitcase.N.F.PL				HER	spa	zeledon14		
42	6	12	te	you.PRON.OBL.MF.2S				HER	spa	zeledon14		
43	6	13	.					HER	999	zeledon14		
44	7	1	el	the.DET.DEF.M.SG				HER	spa	zeledon14		
45	7	2	tipo	type.N.M.SG				HER	spa	zeledon14		
46	7	3	sabe	know.V.2S.IMPER.[or].know.V.3S.PRES				HER	spa	zeledon14		
47	7	4	demasiado	too_much.ADJ.M.SG				HER	spa	zeledon14		
48	7	5	pana	corduroy.N.F.SG				HER	spa	zeledon14		
49	7	6	.					HER	999	zeledon14		
50	8	1	el	the.DET.DEF.M.SG				HER	spa	zeledon14		
51	8	2	vuelo	flying.N.M.SG				HER	spa	zeledon14		
52	8	3	se	self.PRON.REFL.MF.3SP				HER	spa	zeledon14		
53	8	4	atrasó	retard.V.3S.PAST				HER	spa	zeledon14		
54	8	5	dos	two.NUM				HER	spa	zeledon14		
55	8	6	horas	time.N.F.PL				HER	spa	zeledon14		
56	8	7	bien	well.ADV				HER	spa	zeledon14		
57	8	8	gracias	thanks.E				HER	spa	zeledon14		
58	8	9	.					HER	999	zeledon14		
59	9	1	y	and.CONJ				HER	spa	zeledon14		
60	9	2	tuve	have.V.1S.PAST				HER	spa	zeledon14		
61	9	3	hablando	talk.V.PRESPART				HER	spa	zeledon14		
62	9	4	con	with.PREP				HER	spa	zeledon14		
63	9	5	él	he.PRON.SUB.M.3S				HER	spa	zeledon14		
64	9	6	las	the.DET.DEF.F.PL				HER	spa	zeledon14		
65	9	7	dos	two.NUM				HER	spa	zeledon14		
66	9	8	horas	time.N.F.PL				HER	spa	zeledon14		
67	9	9	.					HER	999	zeledon14		
68	10	1	y	and.CONJ				HER	spa	zeledon14		
69	10	2	el	the.DET.DEF.M.SG				HER	spa	zeledon14		
70	10	3	tipo	type.N.M.SG				HER	spa	zeledon14		
71	10	4	también	too.ADV				HER	spa	zeledon14		
72	10	5	sabes	know.V.2S.PRES				HER	spa	zeledon14		
73	10	6	como	like.CONJ				HER	spa	zeledon14		
74	10	7	que	that.CONJ				HER	spa	zeledon14		
75	10	8	empezamos	start.V.1P.PAST.[or].start.V.1P.PRES				HER	spa	zeledon14		
76	10	9	a	to.PREP				HER	spa	zeledon14		
77	10	10	hablar	talk.V.INFIN				HER	spa	zeledon14		
78	10	11	.					HER	999	zeledon14		
79	11	1	de	of.PREP				LAR	spa	zeledon14		
80	11	2	regreso	return.N.M.SG				LAR	spa	zeledon14		
81	11	3	?					LAR	999	zeledon14		
82	12	1	sí	yes.ADV				HER	spa	zeledon14		
83	12	2	.					HER	999	zeledon14		
84	13	1	empezamos	start.V.1P.PAST.[or].start.V.1P.PRES				HER	spa	zeledon14		
85	13	2	a	to.PREP				HER	spa	zeledon14		
86	13	3	hablar	talk.V.INFIN				HER	spa	zeledon14		
87	13	4	.					HER	999	zeledon14		
88	14	1	y	and.CONJ				HER	spa	zeledon14		
89	14	2	el	the.DET.DEF.M.SG				HER	spa	zeledon14		
90	14	3	tipo	type.N.M.SG				HER	spa	zeledon14		
91	14	4	me	me.PRON.OBL.MF.1S				HER	spa	zeledon14		
92	14	5	dice	tell.V.3S.PRES				HER	spa	zeledon14		
93	14	6	que	that.CONJ				HER	spa	zeledon14		
94	14	7	.					HER	999	zeledon14		
95	15	1	yo	I.PRON.SUB.MF.1S				HER	spa	zeledon14		
96	15	2	le	him.PRON.OBL.MF.23S				HER	spa	zeledon14		
97	15	3	digo	tell.V.1S.PRES				HER	spa	zeledon14		
98	15	4	.					HER	999	zeledon14		
99	16	1	sabes	know.V.2S.PRES				HER	spa	zeledon14		
100	16	2	porque	because.CONJ				HER	spa	zeledon14		
101	16	3	I	I.PRON.SUB.1S				HER	eng	zeledon14		
102	16	4	plan	plan.V.1S.PRES				HER	eng	zeledon14		
103	16	5	to	to.PREP				HER	eng	zeledon14		
104	16	6	move	move.V.INFIN				HER	eng	zeledon14		
105	16	7	in	in.PREP				HER	eng	zeledon14		
106	16	8	August	name				HER	eng	zeledon14		
107	16	9	.					HER	999	zeledon14		
108	17	1	but	but.CONJ				HER	eng	zeledon14		
109	17	2	but	but.CONJ				HER	eng	zeledon14		
110	17	3	I	I.PRON.SUB.1S				HER	eng	zeledon14		
111	17	4	need	need.V.1S.PRES				HER	eng	zeledon14		
112	17	5	to	to.PREP				HER	eng	zeledon14		
113	17	6	find	find.V.INFIN				HER	eng	zeledon14		
114	17	7	a	a.DET.INDEF				HER	eng	zeledon14		
115	17	8	really	real.ADJ+ADV				HER	eng	zeledon14		
116	17	9	good	good.ADJ				HER	eng	zeledon14		
117	17	10	job	job.N.SG				HER	eng	zeledon14		
118	17	11	.					HER	999	zeledon14		
119	18	1	sabes	know.V.2S.PRES				HER	spa	zeledon14		
120	18	2	a	to.PREP				HER	spa	zeledon14		
121	18	3	ver	see.V.INFIN				HER	spa	zeledon14		
122	18	4	si	if.CONJ				HER	spa	zeledon14		
123	18	5	ahí	there.ADV				HER	spa	zeledon14		
124	18	6	mismo	same.ADJ.M.SG				HER	spa	zeledon14		
125	18	7	en	in.PREP				HER	spa	zeledon14		
126	18	8	en	in.PREP				HER	spa	zeledon14		
127	18	9	Jetblue	name				HER	eng&spa	zeledon14		
128	18	10	me	me.PRON.OBL.MF.1S				HER	spa	zeledon14		
129	18	11	daban	give.V.3P.IMPERF				HER	spa	zeledon14		
130	18	12	trabajo	work.N.M.SG.[or].work.V.1S.PRES				HER	spa	zeledon14		
131	18	13	.					HER	999	zeledon14		
132	19	1	y	and.CONJ				HER	spa	zeledon14		
133	19	2	me	me.PRON.OBL.MF.1S				HER	spa	zeledon14		
134	19	3	dice	tell.V.3S.PRES				HER	spa	zeledon14		
135	19	4	bueno	well.E				HER	spa	zeledon14		
136	19	5	sabes	know.V.2S.PRES				HER	spa	zeledon14		
137	19	6	obviamente	obviously.ADV				HER	spa	zeledon14		
138	19	7	conmigo	with me.PREP+PRON.MF.1S				HER	spa	zeledon14		
139	19	8	.					HER	999	zeledon14		
140	20	1	me	me.PRON.OBL.MF.1S				HER	spa	zeledon14		
141	20	2	dio	give.V.3S.PAST				HER	spa	zeledon14		
142	20	3	el	the.DET.DEF.M.SG				HER	spa	zeledon14		
143	20	4	número	numeral.N.M.SG				HER	spa	zeledon14		
144	20	5	de	of.PREP				HER	spa	zeledon14		
145	20	6	teléfono	telephone.N.M.SG				HER	spa	zeledon14		
146	20	7	y	and.CONJ				HER	spa	zeledon14		
147	20	8	todo	everything.PRON.M.SG				HER	spa	zeledon14		
148	20	9	.					HER	999	zeledon14		
149	21	1	me	me.PRON.OBL.MF.1S				HER	spa	zeledon14		
150	21	2	dice	tell.V.3S.PRES				HER	spa	zeledon14		
151	21	3	.					HER	999	zeledon14		
152	22	1	conmigo	with me.PREP+PRON.MF.1S				HER	spa	zeledon14		
153	22	2	sabes	know.V.2S.PRES				HER	spa	zeledon14		
154	22	3	try	try.SV.INFIN				HER	eng	zeledon14		
155	22	4	to	to.PREP				HER	eng	zeledon14		
156	22	5	see	see.V.INFIN				HER	eng	zeledon14		
157	22	6	what	what.REL				HER	eng	zeledon14		
158	22	7	I	I.PRON.SUB.1S				HER	eng	zeledon14		
159	22	8	can	can.V.1S.PRES				HER	eng	zeledon14		
160	22	9	do	do.V.INFIN				HER	eng	zeledon14		
161	22	10	.					HER	999	zeledon14		
162	23	1	aparte	aside.ADV.[or].separate.V.13S.SUBJ.PRES				LAR	spa	zeledon14		
163	23	2	que	that.CONJ				LAR	spa	zeledon14		
164	23	3	te	you.PRON.OBL.MF.2S				LAR	spa	zeledon14		
165	23	4	da	give.V.3S.PRES				LAR	spa	zeledon14		
166	23	5	free	free.ADJ				LAR	eng	zeledon14		
167	23	6	tickets	ticket.N.PL				LAR	eng	zeledon14		
168	23	7	.					LAR	999	zeledon14		
169	24	1	he	he.PRON.SUB.M.3S				HER	eng	zeledon14		
170	24	2	told	told.V.PAST				HER	eng	zeledon14		
171	24	3	me	me.PRON.OBJ.1S				HER	eng	zeledon14		
172	24	4	.					HER	999	zeledon14		
173	25	1	él	he.PRON.SUB.M.3S				HER	spa	zeledon14		
174	25	2	I	I.PRON.SUB.1S				HER	eng	zeledon14		
175	25	3	was	was.V.13S.PAST				HER	eng	zeledon14		
176	25	4	boarding	board.N.SG+ASV				HER	eng	zeledon14		
177	25	5	.					HER	999	zeledon14		
178	26	1	le	him.PRON.OBL.MF.23S				HER	spa	zeledon14		
179	26	2	doy	give.V.1S.PRES				HER	spa	zeledon14		
180	26	3	el	the.DET.DEF.M.SG				HER	spa	zeledon14		
181	26	4	boarding	board.N.SG+ASV				HER	eng	zeledon14		
182	26	5	ticket	ticket.N.SG				HER	eng	zeledon14		
183	26	6	.					HER	999	zeledon14		
184	27	1	y	and.CONJ				HER	spa	zeledon14		
185	27	2	entonces	then.ADV				HER	spa	zeledon14		
186	27	3	me	me.PRON.OBL.MF.1S				HER	spa	zeledon14		
187	27	4	dice	tell.V.3S.PRES				HER	spa	zeledon14		
188	27	5	.					HER	999	zeledon14		
189	28	1	wait	wait.V.INFIN				HER	eng	zeledon14		
190	28	2	one	one.PRON.SG				HER	eng	zeledon14		
191	28	3	moment	moment.N.SG				HER	eng	zeledon14		
192	28	4	.					HER	999	zeledon14		
193	29	1	and	and.CONJ				HER	eng	zeledon14		
194	29	2	I'll	I.PRON.SUB.1S+BE.V.FUT				HER	eng	zeledon14		
195	29	3	give	give.V.INFIN				HER	eng	zeledon14		
196	29	4	you	you.PRON.SUB.2SP				HER	eng	zeledon14		
197	29	5	my	my.ADJ.POSS.1S				HER	eng	zeledon14		
198	29	6	my	my.ADJ.POSS.1S				HER	eng	zeledon14		
199	29	7	phone	phone.N.SG				HER	eng	zeledon14		
200	29	8	un	one.DET.INDEF.M.SG				HER	spa	zeledon14		
201	29	9	dominicano	Dominican.N.M.SG				HER	spa	zeledon14		
202	29	10	.					HER	999	zeledon14		
203	30	1	y	and.CONJ				HER	spa	zeledon14		
204	30	2	yo	I.PRON.SUB.MF.1S				HER	spa	zeledon14		
205	30	3	.					HER	999	zeledon14		
206	31	1	bueno	well.E				HER	spa	zeledon14		
207	31	2	o_k	OK.IM				HER	eng&spa	zeledon14		
208	31	3	.					HER	999	zeledon14		
209	32	1	bien	well.ADV				LAR	spa	zeledon14		
210	32	2	.					LAR	999	zeledon14		
211	33	1	.					HER	999	zeledon14		
212	34	1	estaba	be.V.13S.IMPERF				LAR	spa	zeledon14		
213	34	2	bueno	well.E				LAR	spa	zeledon14		
214	34	3	?					LAR	999	zeledon14		
215	35	1	no	not.ADV				HER	spa	zeledon14		
216	35	2	.					HER	999	zeledon14		
217	36	1	oh	oh.IM				LAR	spa	zeledon14		
218	36	2	o_k	OK.IM				LAR	eng&spa	zeledon14		
219	36	3	.					LAR	999	zeledon14		
220	37	1	.					HER	999	zeledon14		
221	38	1	.					LAR	999	zeledon14		
222	39	1	nada	nothing.PRON				HER	spa	zeledon14		
223	39	2	que	that.CONJ				HER	spa	zeledon14		
224	39	3	ver	see.V.INFIN				HER	spa	zeledon14		
225	39	4	.					HER	999	zeledon14		
226	40	1	.					HER	999	zeledon14		
227	41	1	entonces	then.ADV				HER	spa	zeledon14		
228	41	2	llego	get.V.1S.PRES				HER	spa	zeledon14		
229	41	3	.					HER	999	zeledon14		
230	42	1	y	and.CONJ				HER	spa	zeledon14		
231	42	2	estoy	be.V.1S.PRES				HER	spa	zeledon14		
