word_id	utterance_id	location	surface	auto	fix	eng	com	speaker	langid	filename	clause	clauseno
1	1	1	so	so.ADV				ARI	eng	zeledon13		
2	1	2	the	the.DET.DEF				ARI	eng	zeledon13		
3	1	3	goat	goat.N.SG				ARI	eng	zeledon13		
4	1	4	escaped	escape.V.PAST				ARI	eng	zeledon13		
5	1	5	through	through.PREP				ARI	eng	zeledon13		
6	1	6	a	a.DET.INDEF				ARI	eng	zeledon13		
7	1	7	a	a.DET.INDEF				ARI	eng	zeledon13		
8	1	8	bigger	bigg.N.SG+COMP.AG				ARI	eng	zeledon13		
9	1	9	hole	hole.N.SG				ARI	eng	zeledon13		
10	1	10	in	in.PREP				ARI	eng	zeledon13		
11	1	11	my	my.ADJ.POSS.1S				ARI	eng	zeledon13		
12	1	12	in	in.PREP				ARI	eng	zeledon13		
13	1	13	my	my.ADJ.POSS.1S				ARI	eng	zeledon13		
14	1	14	fence	fence.N.SG				ARI	eng	zeledon13		
15	1	15	right	right.ADJ				ARI	eng	zeledon13		
16	1	16	.					ARI	999	zeledon13		
17	2	1	.					AVE	999	zeledon13		
18	3	1	and	and.CONJ				ARI	eng	zeledon13		
19	3	2	mind	mind.N.SG				ARI	eng	zeledon13		
20	3	3	you	you.PRON.SUB.2SP				ARI	eng	zeledon13		
21	3	4	my	my.ADJ.POSS.1S				ARI	eng	zeledon13		
22	3	5	grandfather	grandfather.N.SG				ARI	eng	zeledon13		
23	3	6	used	use.V.PAST				ARI	eng	zeledon13		
24	3	7	to	to.PREP				ARI	eng	zeledon13		
25	3	8	walk	walk.V.INFIN				ARI	eng	zeledon13		
26	3	9	that	that.DEM.FAR				ARI	eng	zeledon13		
27	3	10	goat	goat.N.SG				ARI	eng	zeledon13		
28	3	11	every	every.ADJ				ARI	eng	zeledon13		
29	3	12	morning	morning.N.SG				ARI	eng	zeledon13		
30	3	13	around	around.ADV.[or].around.PREP				ARI	eng	zeledon13		
31	3	14	the	the.DET.DEF				ARI	eng	zeledon13		
32	3	15	neighborhood	neighborhood.N.SG				ARI	eng	zeledon13		
33	3	16	like	like.CONJ.[or].like.N.SG				ARI	eng	zeledon13		
34	3	17	like	like.CONJ				ARI	eng	zeledon13		
35	3	18	if	if.CONJ				ARI	eng	zeledon13		
36	3	19	it	it.PRON.SUB.3S				ARI	eng	zeledon13		
37	3	20	was	was.V.3S.PAST				ARI	eng	zeledon13		
38	3	21	like	like.CONJ				ARI	eng	zeledon13		
39	3	22	if	if.CONJ				ARI	eng	zeledon13		
40	3	23	it	it.PRON.SUB.3S				ARI	eng	zeledon13		
41	3	24	was	was.V.3S.PAST				ARI	eng	zeledon13		
42	3	25	a	a.DET.INDEF				ARI	eng	zeledon13		
43	3	26	a	a.DET.INDEF				ARI	eng	zeledon13		
44	3	27	dog	dog.N.SG				ARI	eng	zeledon13		
45	3	28	.					ARI	999	zeledon13		
46	4	1	ah	ah.IM				AVE	eng	zeledon13		
47	4	2	.					AVE	999	zeledon13		
48	5	1	so	so.ADV				ARI	eng	zeledon13		
49	5	2	our	our.ADJ.POSS.1P				ARI	eng	zeledon13		
50	5	3	next	next.ADJ				ARI	eng	zeledon13		
51	5	4	door	door.N.SG				ARI	eng	zeledon13		
52	5	5	neighbor	neighbor.N.SG				ARI	eng	zeledon13		
53	5	6	had	had.AV.PAST+P				ARI	eng	zeledon13		
54	5	7	a	a.DET.INDEF				ARI	eng	zeledon13		
55	5	8	dog	dog.N.SG				ARI	eng	zeledon13		
56	5	9	right	right.ADJ				ARI	eng	zeledon13		
57	5	10	.					ARI	999	zeledon13		
58	6	1	and	and.CONJ				ARI	eng	zeledon13		
59	6	2	whenever	whenever.CONJ				ARI	eng	zeledon13		
60	6	3	the	the.DET.DEF				ARI	eng	zeledon13		
61	6	4	the	the.DET.DEF				ARI	eng	zeledon13		
62	6	5	neighbor	neighbor.N.SG				ARI	eng	zeledon13		
63	6	6	would	be.V.123SP.COND				ARI	eng	zeledon13		
64	6	7	let	let.V.INFIN				ARI	eng	zeledon13		
