word_id	utterance_id	location	surface	auto	fix	eng	com	speaker	langid	filename	clause	clauseno
1	1	1	so	so.ADV				MAR	eng	zeledon8		
2	1	2	le	him.PRON.OBL.MF.23S				MAR	spa	zeledon8		
3	1	3	yo	I.PRON.SUB.MF.1S				MAR	spa	zeledon8		
4	1	4	le	him.PRON.OBL.MF.23S				MAR	spa	zeledon8		
5	1	5	digo	tell.V.1S.PRES				MAR	spa	zeledon8		
6	1	6	a	to.PREP				MAR	spa	zeledon8		
7	1	7	la	the.DET.DEF.F.SG				MAR	spa	zeledon8		
8	1	8	chica	lad.N.F.SG				MAR	spa	zeledon8		
9	1	9	a	to.PREP				MAR	spa	zeledon8		
10	1	10	la	the.DET.DEF.F.SG				MAR	spa	zeledon8		
11	1	11	waitress	waitress.N.SG				MAR	eng	zeledon8		
12	1	12	.					MAR	999	zeledon8		
13	2	1	eh	eh.IM				MAR	eng&spa	zeledon8		
14	2	2	hay	there_is.V.3S.PRES				MAR	spa	zeledon8		
15	2	3	lugar	place.N.M.SG				MAR	spa	zeledon8		
16	2	4	adentro	inside.ADV				MAR	spa	zeledon8		
17	2	5	en	in.PREP				MAR	spa	zeledon8		
18	2	6	la	the.DET.DEF.F.SG				MAR	spa	zeledon8		
19	2	7	barra	rail.N.F.SG				MAR	spa	zeledon8		
20	2	8	?					MAR	999	zeledon8		
21	3	1	uhuh	uhuh.IM				FLA	eng	zeledon8		
22	3	2	.					FLA	999	zeledon8		
23	4	1	said	said.AV.PAST+P				MAR	eng	zeledon8		
24	4	2	.					MAR	999	zeledon8		
25	5	1	well	well.ADV				MAR	eng	zeledon8		
26	5	2	if	if.CONJ				MAR	eng	zeledon8		
27	5	3	a	a.DET.INDEF				MAR	eng	zeledon8		
28	5	4	if	if.CONJ				MAR	eng	zeledon8		
29	5	5	a	a.DET.INDEF				MAR	eng	zeledon8		
30	5	6	table	table.N.SG				MAR	eng	zeledon8		
31	5	7	opens	open.N.PL				MAR	eng	zeledon8		
32	5	8	up	up.ADV				MAR	eng	zeledon8		
33	5	9	or	or.CONJ				MAR	eng	zeledon8		
34	5	10	something	something.PRON				MAR	eng	zeledon8		
35	5	11	opens	open.ADJ+V 3S PRES.[or].open.V.3S.PRES				MAR	eng	zeledon8		
36	5	12	up	up.ADV				MAR	eng	zeledon8		
37	5	13	I'll	I.PRON.SUB.1S+BE.V.FUT				MAR	eng	zeledon8		
38	5	14	let	let.V.INFIN				MAR	eng	zeledon8		
39	5	15	you	you.PRON.SUB.2SP				MAR	eng	zeledon8		
40	5	16	know	know.V.2SP.PRES				MAR	eng	zeledon8		
41	5	17	ok	unk				MAR	eng	zeledon8		
42	5	18	?					MAR	999	zeledon8		
43	6	1	so	so.ADV				MAR	eng	zeledon8		
44	6	2	a	a.DET.INDEF				MAR	eng	zeledon8		
45	6	3	few	few.ADJ				MAR	eng	zeledon8		
46	6	4	minutes	minute.N.PL				MAR	eng	zeledon8		
47	6	5	later	later.ADJ				MAR	eng	zeledon8		
48	6	6	she	she.PRON.SUB.F.3S				MAR	eng	zeledon8		
49	6	7	tells	tell.V.3S.PRES				MAR	eng	zeledon8		
50	6	8	us	us.PRON.OBJ.1P				MAR	eng	zeledon8		
51	6	9	that	that.CONJ.[or].that.DEM.FAR				MAR	eng	zeledon8		
52	6	10	there's	there.PRON+BE.V.3S.PRES				MAR	eng	zeledon8		
53	6	11	a	a.DET.INDEF				MAR	eng	zeledon8		
54	6	12	table	table.N.SG				MAR	eng	zeledon8		
55	6	13	at	at.PREP				MAR	eng	zeledon8		
56	6	14	the	the.DET.DEF				MAR	eng	zeledon8		
57	6	15	bar	bar.N.SG				MAR	eng	zeledon8		
58	6	16	.					MAR	999	zeledon8		
59	7	1	so	so.ADV				MAR	eng	zeledon8		
60	7	2	we	we.PRON.SUB.1P				MAR	eng	zeledon8		
61	7	3	went	went.V.PAST				MAR	eng	zeledon8		
62	7	4	at	at.PREP				MAR	eng	zeledon8		
63	7	5	the	the.DET.DEF				MAR	eng	zeledon8		
64	7	6	bar	bar.N.SG				MAR	eng	zeledon8		
65	7	7	.					MAR	999	zeledon8		
66	8	1	in	in.PREP				MAR	eng	zeledon8		
67	8	2	timeout	unk				MAR	eng	zeledon8		
68	8	3	there	there.ADV				MAR	eng	zeledon8		
69	8	4	in	in.PREP				MAR	eng	zeledon8		
70	8	5	a	a.DET.INDEF				MAR	eng	zeledon8		
71	8	6	corner	corn.N.SG+COMP.AG.[or].corner.N.SG				MAR	eng	zeledon8		
72	8	7	.					MAR	999	zeledon8		
73	9	1	you're	you.PRON.SUB.2SP+BE.V.PRES				MAR	eng	zeledon8		
74	9	2	ok	unk				MAR	eng	zeledon8		
75	9	3	there	there.ADV				MAR	eng	zeledon8		
76	9	4	?					MAR	999	zeledon8		
77	10	1	.					FLA	999	zeledon8		
78	11	1	ya	already.ADV				MAR	spa	zeledon8		
79	11	2	estamos	be.V.1P.PRES				MAR	spa	zeledon8		
80	11	3	dentro	inside.ADV				MAR	spa	zeledon8		
81	11	4	que	that.CONJ				MAR	spa	zeledon8		
82	11	5	.					MAR	999	zeledon8		
83	12	1	.					FLA	999	zeledon8		
84	13	1	well	well.ADV				MAR	eng	zeledon8		
85	13	2	so	so.ADV				MAR	eng	zeledon8		
86	13	3	we	we.PRON.SUB.1P				MAR	eng	zeledon8		
87	13	4	were	were.V.1P.PAST				MAR	eng	zeledon8		
88	13	5	there	there.ADV				MAR	eng	zeledon8		
89	13	6	.					MAR	999	zeledon8		
90	14	1	and	and.CONJ				MAR	eng	zeledon8		
91	14	2	a	a.DET.INDEF				MAR	eng	zeledon8		
92	14	3	couple	couple.N.SG				MAR	eng	zeledon8		
93	14	4	of	of.PREP				MAR	eng	zeledon8		
94	14	5	guys	guy.N.PL				MAR	eng	zeledon8		
95	14	6	turned	unk				MAR	eng	zeledon8		
96	14	7	to	to.PREP				MAR	eng	zeledon8		
97	14	8	talk	talk.V.INFIN				MAR	eng	zeledon8		
98	14	9	to	to.PREP				MAR	eng	zeledon8		
99	14	10	us	us.PRON.OBJ.1P				MAR	eng	zeledon8		
100	14	11	.					MAR	999	zeledon8		
101	15	1	and	and.CONJ				MAR	eng	zeledon8		
102	15	2	well	well.ADV				MAR	eng	zeledon8		
103	15	3	but	but.CONJ				MAR	eng	zeledon8		
104	15	4	nothing	nothing.PRON				MAR	eng	zeledon8		
105	15	5	.					MAR	999	zeledon8		
106	16	1	and	and.CONJ				MAR	eng	zeledon8		
107	16	2	while	while.CONJ				MAR	eng	zeledon8		
108	16	3	we	we.PRON.SUB.1P				MAR	eng	zeledon8		
109	16	4	were	were.V.1P.PAST				MAR	eng	zeledon8		
110	16	5	there	there.ADV				MAR	eng	zeledon8		
111	16	6	sitting	sit.V.PRESPART				MAR	eng	zeledon8		
112	16	7	and	and.CONJ				MAR	eng	zeledon8		
113	16	8	sitting	sit.V.PRESPART				MAR	eng	zeledon8		
114	16	9	and	and.CONJ				MAR	eng	zeledon8		
115	16	10	sitting	sit.V.INFIN+ASV				MAR	eng	zeledon8		
116	16	11	.					MAR	999	zeledon8		
117	17	1	y	and.CONJ				FLA	spa	zeledon8		
118	17	2	nada	nothing.PRON				FLA	spa	zeledon8		
119	17	3	pasó	pass.V.3S.PAST				FLA	spa	zeledon8		
120	17	4	.					FLA	999	zeledon8		
121	18	1	and	and.CONJ				MAR	eng	zeledon8		
122	18	2	drinking	drink.V.PRESPART				MAR	eng	zeledon8		
123	18	3	and	and.CONJ				MAR	eng	zeledon8		
124	18	4	sitting	sit.V.INFIN+ASV				MAR	eng	zeledon8		
125	18	5	.					MAR	999	zeledon8		
126	19	1	ni	nor.CONJ				FLA	spa	zeledon8		
127	19	2	modo	way.N.M.SG				FLA	spa	zeledon8		
128	19	3	se	self.PRON.REFL.MF.3SP				FLA	spa	zeledon8		
129	19	4	emborrachaban	get_drunk.V.3P.IMPERF				FLA	spa	zeledon8		
130	19	5	antes	before.ADV				FLA	spa	zeledon8		
131	19	6	de	of.PREP				FLA	spa	zeledon8		
132	19	7	que	that.CONJ				FLA	spa	zeledon8		
133	19	8	le	him.PRON.OBL.MF.23S				FLA	spa	zeledon8		
134	19	9	pasara	pass.V.13S.SUBJ.IMPERF				FLA	spa	zeledon8		
135	19	10	.					FLA	999	zeledon8		
136	20	1	nada	nothing.PRON				MAR	spa	zeledon8		
